Resource Name,County,National Register Date,National Register Number,Longitude,Latitude,Georeference
"Hallock, Joseph, House",Greene,08/10/1995,91NR03332,-73.8692624086,42.216186865,POINT (-73.8692624086 42.216186865)
Abraham Sternberg House,Schoharie,09/08/2010,10NR06136,-74.3061470966,42.700878479,POINT (-74.3061470966 42.700878479)
Noah Hallock House,Suffolk,12/11/2013,13NR06475,-72.9384299096,40.9618565277,POINT (-72.9384299096 40.9618565277)
Col. Sidney Berry House,Saratoga,12/12/2003,03NR05115,-73.5852316924,43.2129978567,POINT (-73.5852316924 43.2129978567)
Fredenburg House,Dutchess,07/09/1987,90NR00332,-73.9122930249,41.9016914548,POINT (-73.9122930249 41.9016914548)
Bay Shore Hose Company No. 1 Firehouse,Suffolk,08/15/2001,01NR01750,-73.2454770364,40.7245778766,POINT (-73.2454770364 40.7245778766)
Shelburne Playhouse,Sullivan,04/15/2004,03NR05179,-74.7399963413,41.7767639227,POINT (-74.7399963413 41.7767639227)
"Clark, Ezra, House",Dutchess,02/21/1985,90NR00308,-73.5174710914,41.9208334561,POINT (-73.5174710914 41.9208334561)
"Mason, George G., House",Monroe,10/27/2004,04NR05241,-77.4264420703,43.2116459805,POINT (-77.4264420703 43.2116459805)
Cornell-Van Nostrand House (AKA the Schumacher House),Nassau,08/28/2007,06NR05608,-73.6875940012,40.7571807516,POINT (-73.6875940012 40.7571807516)
Bartlett House,Columbia,05/09/2012,12NR06313,-73.6186176473,42.327093158,POINT (-73.6186176473 42.327093158)
Samuel Guthrie House,Jefferson,10/18/1989,90NR01140,-76.0921637751,43.9524094011,POINT (-76.0921637751 43.9524094011)
Bronx Borough Courthouse,Bronx,02/25/1982,90NR00032,-73.9100655785,40.8228235997,POINT (-73.9100655785 40.8228235997)
"Bitely, Peter, House",Yates,08/24/1994,94NR00651,-77.1539905042,42.593999455,POINT (-77.1539905042 42.593999455)
Carley's Mills Schoolhouse,Oswego,01/05/2005,02NR04949,-76.1166190136,43.3735723739,POINT (-76.1166190136 43.3735723739)
Red House,New York,09/08/1983,90NR00837,-73.98035954,40.7888285217,POINT (-73.98035954 40.7888285217)
Farrand-Pierson House,Tioga,12/15/1997,97NR01208,-76.1742221984,42.2702165069,POINT (-76.1742221984 42.2702165069)
"Burritt, Orrin W., House",Cayuga,08/30/2007,07NR05740,-76.5625090832,43.0458648177,POINT (-76.5625090832 43.0458648177)
"Burnham, E. K., House",Jefferson,09/27/1985,90NR01171,-76.3332503109,44.1293996791,POINT (-76.3332503109 44.1293996791)
Alexander Eustace House,Chemung,01/04/2012,11NR06222,-76.7960324691,42.0848434865,POINT (-76.7960324691 42.0848434865)
Van Vleck House,Ulster,09/26/1983,90NR01065,-74.2219451636,41.6684426041,POINT (-74.2219451636 41.6684426041)
"Belden Street, House at 175",Bronx,06/03/1982,90NR00042,-73.7817502934,40.8387323139,POINT (-73.7817502934 40.8387323139)
"Morehouse, Jeremiah, Homestead",Orange,04/12/2006,05NR05468,-74.3689358261,41.2452341225,POINT (-74.3689358261 41.2452341225)
Kreuzer-Pelton House,Richmond,01/29/1973,90NR01014,-74.112143551,40.6436816329,POINT (-74.112143551 40.6436816329)
"Austin, Nichols & Company Warehouse",Kings,06/28/2007,06NR05688,-73.964600501,40.7187708447,POINT (-73.964600501 40.7187708447)
"Peck, Charles, House",Albany,,96NR01106,-73.7288075369,42.6937458014,POINT (-73.7288075369 42.6937458014)
"Mesick, Jacob P., House",Columbia,08/21/1997,97NR01240,-73.7250781388,42.213396046,POINT (-73.7250781388 42.213396046)
"Parks, George H., House",Warren,09/29/1984,90NR02722,-73.65243122,43.3142136601,POINT (-73.65243122 43.3142136601)
East 80th Street Houses,New York,03/26/1980,90NR00639,-73.959240419,40.7757548209,POINT (-73.959240419 40.7757548209)
"Coeymans, Ariaantje, House",Albany,10/18/1972,90NR02767,-73.791655725,42.4765955655,POINT (-73.791655725 42.4765955655)
"Fuller, James and Lydia, House",Onondaga,07/03/2003,02NR05004,-76.4393064509,42.9449414554,POINT (-76.4393064509 42.9449414554)
Pearl Street Schoolhouse,Ulster,09/26/1983,90NR01090,-74.2767351106,41.6557618664,POINT (-74.2767351106 41.6557618664)
Mulrien House,Dutchess,11/26/1982,90NR00412,-73.9294852002,41.6998484544,POINT (-73.9294852002 41.6998484544)
"Lynch, James, House",Columbia,11/13/2009,09NR06015,-73.785724522,42.3543916414,POINT (-73.785724522 42.3543916414)
"Hughes, Langston, House",New York,10/29/1982,90NR00893,-73.940570719,40.8071593981,POINT (-73.940570719 40.8071593981)
Pratt House,Chemung,11/21/2008,07NR05827,-76.8041118251,42.0934395991,POINT (-76.8041118251 42.0934395991)
Barkin House,Nassau,05/18/2015,14NR06604,-73.6614739312,40.5867810372,POINT (-73.6614739312 40.5867810372)
Westminster House Club House,Erie,05/25/2018,17NR00103,-78.8516493531,42.8916722294,POINT (-78.8516493531 42.8916722294)
"Wells, Joshua, House (Fleet-Gold-Kendrick House)",Suffolk,03/06/2002,01NR01751,-72.4838885383,41.0098509004,POINT (-72.4838885383 41.0098509004)
"DePuy, Ephraim, Stone House",Ulster,08/10/1995,95NR00850,-74.2209323572,41.8198730798,POINT (-74.2209323572 41.8198730798)
Foland House and Farm,Columbia,05/12/2014,13NR06521,-73.81135442,42.117822236,POINT (-73.81135442 42.117822236)
Row houses at 854-858 West End Avenue and 254 West 102nd Street,New York,03/03/2021,20NR00111,-73.9702056479,40.7988252528,POINT (-73.9702056479 40.7988252528)
"Towar, Henry , House",Wayne,10/16/2009,09NR06048,-76.988372818,43.0219119093,POINT (-76.988372818 43.0219119093)
"McCullers, Carson, House",Rockland,07/14/2006,04NR05385,-73.9191497469,41.0859898419,POINT (-73.9191497469 41.0859898419)
"South Main Street, House at 36",Cayuga,02/24/1995,95NR00796,-76.4214108345,42.7078079371,POINT (-76.4214108345 42.7078079371)
"Barron, Thomas, House",Ontario,10/06/1988,90NR01985,-77.0334292449,42.860587271,POINT (-77.0334292449 42.860587271)
Ferris House,Essex,11/15/1988,90NR00483,-73.4228895816,43.8406337574,POINT (-73.4228895816 43.8406337574)
Walker-Warren House,Monroe,04/22/2021,19NR00082,-77.660318415,43.0410894786,POINT (-77.660318415 43.0410894786)
"Borland, John, House",Jefferson,09/27/1985,90NR01168,-76.3365795949,44.1267981746,POINT (-76.3365795949 44.1267981746)
"Park Avenue, House at 244",Suffolk,09/26/1985,90NR01835,-73.4123357587,40.8741178718,POINT (-73.4123357587 40.8741178718)
"Pruyn, Casparus F., House",Albany,10/03/1985,90NR02785,-73.7777693553,42.7320205258,POINT (-73.7777693553 42.7320205258)
Romer-Van Tassel House,Westchester,11/25/1994,94NR00759,-73.8277754986,41.0443157877,POINT (-73.8277754986 41.0443157877)
Ethol House,Dutchess,11/26/1982,90NR00395,-73.9161708876,41.688259865,POINT (-73.9161708876 41.688259865)
"Wilkinson, Jemima, House (Friend House)",Yates,08/24/1994,94NR00638,-77.1651311975,42.6555372183,POINT (-77.1651311975 42.6555372183)
"Humphrey, Friend, House",Albany,10/03/1985,90NR02777,-73.7631902606,42.6920923577,POINT (-73.7631902606 42.6920923577)
John Mollenhauer House,Suffolk,09/03/2014,14NR06544,-73.2351611726,40.7225718203,POINT (-73.2351611726 40.7225718203)
Lake Mohonk Mountain House Complex,Ulster,07/16/1973,90NR02849,-74.1561438269,41.7626221177,POINT (-74.1561438269 41.7626221177)
Bacon-Stickney House,Albany,10/03/1985,90NR01651,-73.7537357249,42.7068189869,POINT (-73.7537357249 42.7068189869)
"Bay Avenue, House at 200",Suffolk,09/26/1985,90NR01903,-73.4203819381,40.9012534988,POINT (-73.4203819381 40.9012534988)
"Sammis, Silas, House",Suffolk,09/26/1985,90NR01842,-73.4394597967,40.8862272962,POINT (-73.4394597967 40.8862272962)
Bogardus-Dewindt House,Dutchess,04/19/1993,93NR00435,-73.9789578538,41.5106052321,POINT (-73.9789578538 41.5106052321)
"Corwith, William, House",Suffolk,07/03/2013,02NR01914,-72.3057051828,40.9361573366,POINT (-72.3057051828 40.9361573366)
House at 288 Wimbledon Road,Monroe,11/24/2015,15NR00077,-77.6099662039,43.2049445669,POINT (-77.6099662039 43.2049445669)
"Barlow, William V.N., House",Orleans,09/08/1983,90NR02012,-78.1959828182,43.2396354855,POINT (-78.1959828182 43.2396354855)
"Shuart, Johannis, House",Ulster,11/22/1995,92NR00414,-74.0970364482,41.6823368683,POINT (-74.0970364482 41.6823368683)
Mount Beacon Incline Railway and Power House,Dutchess,11/23/1982,90NR00441,-73.956306789,41.4911058037,POINT (-73.956306789 41.4911058037)
"Felix, Pauline, House",Nassau,02/24/2005,04NR05378,-73.6686604337,40.5856845549,POINT (-73.6686604337 40.5856845549)
Blackwell House,New York,02/25/1972,90NR00625,-73.9511326699,40.7603514462,POINT (-73.9511326699 40.7603514462)
Norman's Vale (Nott House),Albany,12/11/2009,09NR05994,-73.9053310501,42.6894040925,POINT (-73.9053310501 42.6894040925)
Cedar Island Lighthouse,Suffolk,04/18/2003,02NR04953,-72.2592817644,41.0409852837,POINT (-72.2592817644 41.0409852837)
"Pollock, Jackson, House and Studio",Suffolk,04/19/1994,94NR00589,-72.1546898568,41.0239663422,POINT (-72.1546898568 41.0239663422)
"Sage, Simeon, House [Sage-Marlowe House]",Monroe,01/29/2010,09NR06011,-77.7565932912,43.0192842144,POINT (-77.7565932912 43.0192842144)
Swan River Schoolhouse,Suffolk,08/18/2017,15NR00144,-72.9886597253,40.7645531394,POINT (-72.9886597253 40.7645531394)
"Durkee, Almeron, House",Cayuga,01/05/2005,04NR05329,-76.6958900248,42.832671312,POINT (-76.6958900248 42.832671312)
"Floyd, Gen. William House",Oneida,07/17/1971,90NR02052,-75.3835266331,43.306074935,POINT (-75.3835266331 43.306074935)
Blauvelt House,Rockland,03/28/1985,90NR02398,-73.9871266587,41.1711493673,POINT (-73.9871266587 41.1711493673)
Oblong Friends Meetinghouse,Dutchess,01/12/1973,90NR00309,-73.5420798358,41.5793772074,POINT (-73.5420798358 41.5793772074)
"Ockers, Jacob, House",Suffolk,07/10/1992,92NR00298,-73.122561855,40.7395149606,POINT (-73.122561855 40.7395149606)
Tweed Courthouse,New York,09/25/1974,90NR00857,-74.005551486,40.7133929141,POINT (-74.005551486 40.7133929141)
"Hays, George, House",Yates,08/24/1994,94NR00690,-77.0742673826,42.6667802005,POINT (-77.0742673826 42.6667802005)
"Keeper's House, Williamsbridge Reservoir",Bronx,09/24/1999,99NR01459,-73.8756984154,40.8790111511,POINT (-73.8756984154 40.8790111511)
Adsit Log House,Essex,08/18/1992,92NR00408,-73.374984217,44.4213037027,POINT (-73.374984217 44.4213037027)
"Schoolcraft, John, House",Albany,11/10/1982,90NR01664,-73.9095006532,42.703775251,POINT (-73.9095006532 42.703775251)
Adams-Ryan House,Monroe,09/05/1985,90NR01454,-77.854428896,43.1962638921,POINT (-77.854428896 43.1962638921)
"East 69th Street, Rowhouses at 322-344",New York,09/07/1984,90NR00829,-73.9588689108,40.7662787778,POINT (-73.9588689108 40.7662787778)
"Charles Street, House at 131",New York,11/03/1972,90NR00902,-74.0076601859,40.7344341977,POINT (-74.0076601859 40.7344341977)
Stevens-Sommerfeldt House,Orleans,05/26/2015,15NR00012,-78.0689272011,43.1478689876,POINT (-78.0689272011 43.1478689876)
Blue Mountain House Annex,Hamilton,12/07/1977,90NR00576,-74.4330022241,43.8557057056,POINT (-74.4330022241 43.8557057056)
Toll Gate House,Nassau,08/16/1977,90NR01947,-73.631625373,40.8088415858,POINT (-73.631625373 40.8088415858)
Richard Pousette-Dart House and Studio,Rockland,12/23/2019,19NR00079,-74.0949055536,41.1646004747,POINT (-74.0949055536 41.1646004747)
Quackenbush House,Albany,06/19/1972,90NR01646,-73.74835004,42.6539300138,POINT (-73.74835004 42.6539300138)
Greenfield Preparative Meeting House,Sullivan,11/29/2010,10NR06155,-74.5527653456,41.8543761601,POINT (-74.5527653456 41.8543761601)
"Crawford, David, House",Orange,09/27/1972,90NR02317,-74.0080268926,41.5087634273,POINT (-74.0080268926 41.5087634273)
Whitestown Town Hall (Court House),Oneida,11/26/1973,90NR02073,-75.2913600877,43.12134089,POINT (-75.2913600877 43.12134089)
Jamesport Meeting House,Suffolk,02/20/2009,07NR05817,-72.5809417257,40.9500337678,POINT (-72.5809417257 40.9500337678)
La Farge Retainer Houses,Jefferson,08/21/1997,96NR00954,-75.9669545597,44.1903626046,POINT (-75.9669545597 44.1903626046)
Van Benschoten Residence and Guest House,Delaware,04/01/2002,02NR01888,-74.6678656879,42.1670610924,POINT (-74.6678656879 42.1670610924)
Hastings Prototype House,Westchester,12/19/1991,91NR00291,-73.8713357463,40.9846422326,POINT (-73.8713357463 40.9846422326)
"Rose, Robert H., House (DEMOLISHED)",Broome,08/26/1980,90NR00084,-75.9194811553,42.0921251064,POINT (-75.9194811553 42.0921251064)
Bailey House,New York,04/23/1980,90NR00671,-73.9420406925,40.8272037815,POINT (-73.9420406925 40.8272037815)
Daniel & Clarissa Baldwin House,Columbia,06/27/2012,12NR06316,-73.5385738999,42.3161996122,POINT (-73.5385738999 42.3161996122)
Conrad Voelcker House,Queens,09/18/2020,20NR00031,-73.816192182,40.7647210972,POINT (-73.816192182 40.7647210972)
"Reynolds Street, House at 235-237",Monroe,09/12/1985,90NR01479,-77.6262912399,43.143423348,POINT (-77.6262912399 43.143423348)
"Evens, William, House",Yates,,94NR00683,-77.1990798445,42.6154841652,POINT (-77.1990798445 42.6154841652)
Chase/Hubbard/Williams House,Niagara,05/21/2008,08NR05836,-78.6844186412,43.1641144449,POINT (-78.6844186412 43.1641144449)
"Nelson, Thomas, House",Westchester,08/08/2001,01NR01774,-73.9134208822,41.2964705864,POINT (-73.9134208822 41.2964705864)
"Brewster, Walter, House",Putnam,10/04/1978,90NR02382,-73.6155100738,41.3950238879,POINT (-73.6155100738 41.3950238879)
"Leetch, Dr. Henry, House",Essex,11/06/1992,90NR02927,-74.1201947458,44.3264436183,POINT (-74.1201947458 44.3264436183)
Millar-Wheeler House,Oneida,02/10/2000,99NR01548,-75.245445812,43.0937942842,POINT (-75.245445812 43.0937942842)
"Phelps, Stephen, House",Monroe,02/02/1995,94NR00756,-77.3916203228,43.126595091,POINT (-77.3916203228 43.126595091)
"Mullany, Kate, House",Rensselaer,04/01/1998,98NR01334,-73.6811708592,42.7399673218,POINT (-73.6811708592 42.7399673218)
Smith's Opera House,Ontario,10/10/1979,90NR01991,-76.9841059875,42.8670931929,POINT (-76.9841059875 42.8670931929)
"Warner, Asahel, House",Livingston,08/31/1989,90NR01394,-77.6206106148,42.9022665928,POINT (-77.6206106148 42.9022665928)
Sherwood-Jayne House,Suffolk,12/02/2009,91NR00282,-73.0887996066,40.9397742624,POINT (-73.0887996066 40.9397742624)
Wheeler House Complex,Madison,09/22/1983,90NR01400,-75.2522277582,42.808962558,POINT (-75.2522277582 42.808962558)
"McVean, David, House",Monroe,01/18/2006,05NR05507,-77.7598179682,43.0272680669,POINT (-77.7598179682 43.0272680669)
"Brower, Adolph, House",Dutchess,02/27/1987,90NR00314,-73.9500998292,41.5897359725,POINT (-73.9500998292 41.5897359725)
Cornwall Friends' Meeting House,Orange,12/07/1988,90NR02291,-74.0430967889,41.4341681047,POINT (-74.0430967889 41.4341681047)
Sands-Ring House,Orange,03/08/1996,90NR03066,-74.0302951529,41.4402420792,POINT (-74.0302951529 41.4402420792)
"Austin, William, House",Tompkins,07/19/2002,02NR01884,-76.6664344041,42.5444316135,POINT (-76.6664344041 42.5444316135)
"Brand, John, Sr., House",Chemung,11/10/2010,10NR06117,-76.7957867529,42.0845095265,POINT (-76.7957867529 42.0845095265)
Delaware Avenue Firehouse (Hook & Ladder No. 4),Albany,03/12/2001,01NR01738,-73.7796716287,42.6415424925,POINT (-73.7796716287 42.6415424925)
Vanderheyden House,Albany,05/30/2001,01NR01787,-73.8671025721,42.6106704263,POINT (-73.8671025721 42.6106704263)
"Morrison, Roderick M., House",Yates,08/24/1994,94NR00641,-77.063625381,42.6648333891,POINT (-77.063625381 42.6648333891)
"Roslyn House, The",Nassau,06/07/1990,91NR03313,-73.6412028746,40.7920409757,POINT (-73.6412028746 40.7920409757)
Goodsell House,Herkimer,04/12/2006,05NR05535,-74.978251063,43.7077924515,POINT (-74.978251063 43.7077924515)
"Cohoes Company Head Gatehouse, Dam and Headrace",Albany,,96NR01103,-73.7134631593,42.794330971,POINT (-73.7134631593 42.794330971)
"Gillett, William J., House",Onondaga,05/06/1982,90NR02119,-76.158254417,43.03925184,POINT (-76.158254417 43.03925184)
"Storm, Stephen, House",Columbia,01/07/1998,97NR01262,-73.7139968565,42.2267009429,POINT (-73.7139968565 42.2267009429)
Saugerties and New York Steamboat Company Warehouses,Ulster,11/09/2017,17NR00065,-73.9438098507,42.0700548039,POINT (-73.9438098507 42.0700548039)
Edmonston House,Orange,03/02/1979,90NR02310,-74.0615528327,41.4536113821,POINT (-74.0615528327 41.4536113821)
Lemuel F. Vibber House,Otsego,06/21/2016,16NR00017,-74.9734030916,42.8417306949,POINT (-74.9734030916 42.8417306949)
"Burr, Carll, Jr., House",Suffolk,09/26/1985,90NR01807,-73.3021860929,40.8522321472,POINT (-73.3021860929 40.8522321472)
Campbell-Whittlesey House,Monroe,02/18/1971,90NR01461,-77.6124365161,43.1510145207,POINT (-77.6124365161 43.1510145207)
Smith-Rourke House,Suffolk,11/28/1989,92NR00310,-72.9782388754,40.7617624291,POINT (-72.9782388754 40.7617624291)
Stony Point Lighthouse,Rockland,05/29/1979,90NR02409,-73.971835349,41.2413746323,POINT (-73.971835349 41.2413746323)
"Hasbrouck, Jean, House",Ulster,12/24/1967,90NR01112,-74.0884085098,41.7508607651,POINT (-74.0884085098 41.7508607651)
"Landon, Samuel, House (Thomas Moore House)",Suffolk,04/20/2005,04NR05394,-72.423093501,41.0660654359,POINT (-72.423093501 41.0660654359)
William S. Pendleton House,Richmond,10/20/2014,14NR06552,-74.0920847888,40.6414729309,POINT (-74.0920847888 40.6414729309)
Buttermilk Flat Schoolhouse No. 22,Jefferson,06/28/1996,96NR00959,-75.9500440907,44.1719621215,POINT (-75.9500440907 44.1719621215)
Vanderbeck House,Monroe,04/09/1984,90NR01465,-77.6304478103,43.1900361865,POINT (-77.6304478103 43.1900361865)
Lacy-Van Vleet House,Tompkins,06/08/1984,90NR02270,-76.3012965391,42.490177336,POINT (-76.3012965391 42.490177336)
"Kemp, John Wolf, House",Albany,10/03/1985,90NR02778,-73.7986202026,42.7257859672,POINT (-73.7986202026 42.7257859672)
"Forsyth, James and Mary, House",Ulster,07/03/2003,03NR05076,-74.0140160684,41.9337423005,POINT (-74.0140160684 41.9337423005)
Church of the Immaculate Conception and Clergy Houses,New York,03/28/1980,90NR00641,-73.982152695,40.7306986233,POINT (-73.982152695 40.7306986233)
Dodge-Greenleaf House,Orange,03/05/2008,07NR05794,-74.5408435726,41.474564388,POINT (-74.5408435726 41.474564388)
"Blood, Jackson, Cobblestone House",Orleans,06/30/2005,05NR05435,-78.3894707424,43.3167928344,POINT (-78.3894707424 43.3167928344)
Collingwood Opera House and Office Building,Dutchess,10/20/1977,90NR00378,-73.928771222,41.7030717226,POINT (-73.928771222 41.7030717226)
"Smith, Obadiah, House",Suffolk,12/06/1996,96NR01061,-73.2294638083,40.8941414572,POINT (-73.2294638083 40.8941414572)
"Everit, John, House",Suffolk,09/26/1985,90NR01818,-73.4210983437,40.7921941372,POINT (-73.4210983437 40.7921941372)
Boice House,Ulster,12/28/2001,01NR01822,-74.0146087373,41.9283895117,POINT (-74.0146087373 41.9283895117)
Wellman House,Allegany,06/20/1974,90NR00021,-78.1369505638,42.205990832,POINT (-78.1369505638 42.205990832)
"Morris, Lewis G., House",New York,08/12/1977,90NR00622,-73.9574254215,40.7792591973,POINT (-73.9574254215 40.7792591973)
Tabor-Wing House,Dutchess,06/03/1982,90NR00294,-73.5792891921,41.7384279192,POINT (-73.5792891921 41.7384279192)
Skinner-Tinkham House,Orleans,04/15/2004,02NR04919,-78.1950522336,43.1863715533,POINT (-78.1950522336 43.1863715533)
Clark House,Essex,11/15/1988,90NR00480,-73.4296624603,43.8485992118,POINT (-73.4296624603 43.8485992118)
Matinecock Friends Meeting House,Nassau,07/19/1976,91NR00269,-73.5943675938,40.866340848,POINT (-73.5943675938 40.866340848)
"Van Wyck, Cornelius, House",Queens,10/06/1983,90NR01610,-73.7527116814,40.7731713087,POINT (-73.7527116814 40.7731713087)
"Martin-Fitch House and Asa Fitch, Jr. Laboratory",Washington,06/09/2014,14NR06535,-73.3800075476,43.1513774323,POINT (-73.3800075476 43.1513774323)
"Kelly, Colonel William, House",Erie,05/23/1997,97NR01205,-78.8733868654,42.9165352343,POINT (-78.8733868654 42.9165352343)
Van Ostrande-Radliff House,Albany,01/10/2008,06NR05622,-73.7519258649,42.6473696305,POINT (-73.7519258649 42.6473696305)
"West Cayuga Street, House at 37",Cayuga,02/24/1995,95NR00795,-76.4261736815,42.7137612276,POINT (-76.4261736815 42.7137612276)
Underhill-Acker House,Westchester,07/24/2017,17NR00014,-73.8892668551,41.2048784424,POINT (-73.8892668551 41.2048784424)
"Kenwood Avenue, House at 698",Albany,02/17/2012,11NR06286,-73.862582997,42.6284842827,POINT (-73.862582997 42.6284842827)
"Whalen, Harvey, House",Monroe,11/21/1994,94NR00757,-77.4458660551,43.1415999563,POINT (-77.4458660551 43.1415999563)
Oswego County Courthouse,Oswego,12/07/2000,00NR01678,-76.5056087565,43.4571493949,POINT (-76.5056087565 43.4571493949)
"Walden, Jacob T., Stone House",Orange,03/12/2002,02NR01908,-74.1949740198,41.5651963079,POINT (-74.1949740198 41.5651963079)
"Draper, John W., House",Westchester,05/15/1975,90NR02536,-73.8797523111,40.9911934893,POINT (-73.8797523111 40.9911934893)
DuBois-Kierstede Stone House,Ulster,05/20/1998,98NR01338,-73.9494362383,42.0794108839,POINT (-73.9494362383 42.0794108839)
Gatehouse on Deerhill Road,Orange,11/23/1982,90NR02345,-74.0199823066,41.4259890885,POINT (-74.0199823066 41.4259890885)
Mary E. Bell House,Suffolk,11/13/2020,20NR00086,-72.7902221368,40.8033513334,POINT (-72.7902221368 40.8033513334)
"Akins, Robert, House",Tioga,07/02/1984,90NR02223,-76.1878541652,42.3021169223,POINT (-76.1878541652 42.3021169223)
Hayes House,Albany,01/17/1973,90NR01676,-74.0306434513,42.6992024222,POINT (-74.0306434513 42.6992024222)
Whitaker House,Yates,08/24/1994,94NR00673,-77.0166262755,42.7046627725,POINT (-77.0166262755 42.7046627725)
Public Bath House #4,Westchester,10/21/1985,90NR02476,-73.8923118888,40.9309885355,POINT (-73.8923118888 40.9309885355)
Ward House,Onondaga,02/14/1997,96NR01110,-76.1283714524,43.0329085645,POINT (-76.1283714524 43.0329085645)
House at 233 James Street,Madison,05/23/1986,90NR01429,-75.7595446862,43.0750456781,POINT (-75.7595446862 43.0750456781)
"Beekman, James William, House",Nassau,12/12/1973,90NR01718,-73.5464589369,40.8797469727,POINT (-73.5464589369 40.8797469727)
"Straight, Elisha, House",Washington,09/15/2004,03NR05062,-73.3933097113,43.3648624579,POINT (-73.3933097113 43.3648624579)
Easton Storehouse,Onondaga,,02NR04956,-76.1800510375,43.0058611835,POINT (-76.1800510375 43.0058611835)
Mynderse-Frederick House,Albany,11/10/1982,90NR01632,-73.9645561754,42.7028347216,POINT (-73.9645561754 42.7028347216)
Meetinghouse Green Road Cemtery,Herkimer,06/05/2013,13NR06443,-75.1638813192,42.9188175793,POINT (-75.1638813192 42.9188175793)
"Miller, Paschal, House",St. Lawrence,09/02/1982,90NR02580,-75.6491141155,44.5879723194,POINT (-75.6491141155 44.5879723194)
Estabrook Octagon House,Rensselaer,02/08/1980,90NR01005,-73.3522791518,42.8961455637,POINT (-73.3522791518 42.8961455637)
"Richardson, John, House",Erie,11/30/1999,99NR01543,-78.6581396636,42.8966110757,POINT (-78.6581396636 42.8966110757)
Crowther House,Suffolk,03/21/1985,90NR01942,-72.633536377,40.804781752,POINT (-72.633536377 40.804781752)
Foster-Hubbard House,Onondaga,12/21/2020,19NR00007,-76.1623180468,43.037634875,POINT (-76.1623180468 43.037634875)
"Townsend, Henry, House",Suffolk,09/26/1985,90NR01850,-73.4377332114,40.8810614021,POINT (-73.4377332114 40.8810614021)
"Brush, George W., House",Suffolk,09/26/1985,90NR01802,-73.3801187689,40.8687297881,POINT (-73.3801187689 40.8687297881)
"Scheide-Mantel, George L., House",Erie,08/05/1993,94NR00623,-78.6212988609,42.7653522485,POINT (-78.6212988609 42.7653522485)
Clark-Keith House,Livingston,08/28/1998,98NR01314,-77.8549527261,42.9728392824,POINT (-77.8549527261 42.9728392824)
Walker House,Putnam,11/23/1982,90NR02377,-73.9335192638,41.372908794,POINT (-73.9335192638 41.372908794)
A. Walsh House,Orange,12/28/2011,01NR01854,-74.1004190391,41.439765169,POINT (-74.1004190391 41.439765169)
George House,Jefferson,09/06/1990,90NR03018,-76.1342752981,44.0657600081,POINT (-76.1342752981 44.0657600081)
"Horr, Elijah, House",Jefferson,06/28/1996,96NR00950,-75.9740364192,44.1123825155,POINT (-75.9740364192 44.1123825155)
Shute Octagon House,Schenectady,10/11/1984,90NR02641,-74.2199161533,42.7748288736,POINT (-74.2199161533 42.7748288736)
Bonfoy-Barstow House,Herkimer,08/24/2011,11NR06221,-75.1868085153,42.8861669924,POINT (-75.1868085153 42.8861669924)
Willet Titus House,Nassau,10/02/1986,90NR01741,-73.6470114629,40.8030340771,POINT (-73.6470114629 40.8030340771)
Battery Park Control House,New York,05/06/1980,90NR00693,-74.0145249532,40.7041018856,POINT (-74.0145249532 40.7041018856)
Harlow E. Bundy House,Broome,05/11/2011,10NR06180,-75.9279255373,42.1016428042,POINT (-75.9279255373 42.1016428042)
Tomlinson House,Essex,05/20/1983,90NR00570,-73.4776103386,44.5058478825,POINT (-73.4776103386 44.5058478825)
Smith Observatory and Dr. William R. Brooks House,Ontario,04/11/2008,07NR05809,-77.0028522868,42.872407743,POINT (-77.0028522868 42.872407743)
Astor Row Houses,New York,08/11/1982,92NR00429,-73.9417032331,40.8100805393,POINT (-73.9417032331 40.8100805393)
"Arnold, Benjamin Walworth, House and Carriage House",Albany,07/26/1982,90NR02807,-73.7680478673,42.6588374284,POINT (-73.7680478673 42.6588374284)
"Rockefeller, Simeon, House",Columbia,07/02/2009,08NR05955,-73.8617160338,42.1307260702,POINT (-73.8617160338 42.1307260702)
"Bull, Julius and Harriet, House",Seneca,08/30/2007,06NR05660,-76.7520608675,42.9023761864,POINT (-76.7520608675 42.9023761864)
"Potter, Judge Joseph, House",Washington,05/02/1974,90NR02753,-73.3985289663,43.555749402,POINT (-73.3985289663 43.555749402)
Cortland County Courthouse,Cortland,10/09/1974,90NR00266,-76.176356044,42.5988653054,POINT (-76.176356044 42.5988653054)
Dubois-Phelps House,Orange,08/21/1997,97NR01239,-74.1945716643,41.5755621611,POINT (-74.1945716643 41.5755621611)
"Sayer, Mary Van Duzer, House",Orange,03/08/1996,90NR03053,-74.0864869443,41.4113344873,POINT (-74.0864869443 41.4113344873)
"Hallock, Joseph Nelson, House (Ann Currie-Bell House)",Suffolk,04/22/2005,04NR05395,-72.4236616243,41.065678615,POINT (-72.4236616243 41.065678615)
John & Chancey  White House,Monroe,01/15/2014,13NR06484,-77.9848060824,43.1773453478,POINT (-77.9848060824 43.1773453478)
Harden House,Livingston,08/31/1989,90NR01389,-77.6103216538,42.9059557938,POINT (-77.6103216538 42.9059557938)
"Hoornbeck, Jacob, Stone House",Ulster,02/21/1997,96NR01075,-74.2922464635,41.7972701429,POINT (-74.2922464635 41.7972701429)
Moore House,Putnam,11/23/1982,90NR02372,-73.9360837617,41.3804319535,POINT (-73.9360837617 41.3804319535)
