Resource Name,County,National Register Date,National Register Number,Longitude,Latitude,Georeference
Oak Knitting,Onondaga,12/13/2016,16NR00090,-76.1560764866,43.0596301939,POINT (-76.1560764866 43.0596301939)
Flat Rock Camp,Essex,07/26/2006,05NR05528,-73.3686035033,44.3763297762,POINT (-73.3686035033 44.3763297762)
South Buffalo North Side Light,Erie,08/04/1983,90NR01231,-78.8673170838,42.8354288113,POINT (-78.8673170838 42.8354288113)
Valcour Bay,Clinton,10/15/1966,90NR00171,-73.4333257253,44.6236770866,POINT (-73.4333257253 44.6236770866)
Tanner Block,Oswego,01/25/2010,03NR05185,-76.5110928841,43.4569828209,POINT (-76.5110928841 43.4569828209)
Clinton-Rosekrans Law Building,Chenango,07/27/1979,90NR00161,-75.7706143209,42.3301732741,POINT (-75.7706143209 42.3301732741)
Munson-Williams-Proctor Arts Institute,Oneida,09/09/2010,10NR06137,-75.2405947998,43.0973738729,POINT (-75.2405947998 43.0973738729)
Camp Topridge,Franklin,11/07/1986,90NR00496,-74.3014060212,44.4207502573,POINT (-74.3014060212 44.4207502573)
Hillcrest,Madison,07/15/1991,91NR00141,-75.8572161427,42.9445715351,POINT (-75.8572161427 42.9445715351)
Women's Liberation Center,New York,05/17/2021,21NR00002,-73.9987275993,40.7431649558,POINT (-73.9987275993 40.7431649558)
Gilligan and Stevens Block,Essex,11/15/1988,90NR00484,-73.4237174259,43.8490693874,POINT (-73.4237174259 43.8490693874)
Arcade Mill,Monroe,,04NR05337,-77.6111285385,43.155265769,POINT (-77.6111285385 43.155265769)
Maple Grove,Dutchess,03/29/2001,00NR01720,-73.9268245179,41.6812863137,POINT (-73.9268245179 41.6812863137)
Lorenzo,Madison,02/18/1971,90NR01443,-75.8656806146,42.922881703,POINT (-75.8656806146 42.922881703)
"Sixth Street, Building at 106",Nassau,11/14/1978,91NR00203,-73.6363220078,40.7226344912,POINT (-73.6363220078 40.7226344912)
"Murray Street, Building at No. 75",New York,04/03/1973,90NR00650,-74.0105414145,40.7148374257,POINT (-74.0105414145 40.7148374257)
"Hieber, John C. & Co., Building",Oneida,07/24/2007,06NR05690,-75.2239961343,43.1043015216,POINT (-75.2239961343 43.1043015216)
207th Street Yard - Signal Service Building and Tower B (IND),New York,02/09/2006,05NR05430,-73.913134387,40.8683546716,POINT (-73.913134387 40.8683546716)
Poughkeepsie Journal Building,Dutchess,,00NR01603,-73.9272716589,41.7065112754,POINT (-73.9272716589 41.7065112754)
Ziegler Residence,Onondaga,02/14/1997,96NR01122,-76.1366662083,43.0666758429,POINT (-76.1366662083 43.0666758429)
Actors Temple,New York,05/19/2005,04NR05414,-73.9890354753,40.7613257196,POINT (-73.9890354753 40.7613257196)
National Youth Administration Woodstock Resident Craft Center,Ulster,04/30/1992,92NR00348,-74.0937016844,42.0401417252,POINT (-74.0937016844 42.0401417252)
Municipal Asphalt Plant,New York,05/23/1980,90NR00726,-73.9440017192,40.7784281464,POINT (-73.9440017192 40.7784281464)
Tuthilltown Gristmill,Ulster,06/14/1982,90NR01060,-74.178222928,41.6847430602,POINT (-74.178222928 41.6847430602)
Van Ornam & Murdock Block,Essex,11/14/1982,90NR00494,-73.4592004987,44.0482751851,POINT (-73.4592004987 44.0482751851)
Columbus Monument,New York,11/20/2018,18NR00019,-73.9818941985,40.7680762065,POINT (-73.9818941985 40.7680762065)
International Paper Administration Building & Time Office,Saratoga,08/18/2017,17NR00016,-73.8178298826,43.247582911,POINT (-73.8178298826 43.247582911)
"Old Croton Dam, Site of; New Croton Dam",Westchester,06/19/1973,90NR02430,-73.855398698,41.2263268957,POINT (-73.855398698 41.2263268957)
Hopewell Junction Depot,Dutchess,02/24/2021,19NR00094,-73.8069103968,41.5850870321,POINT (-73.8069103968 41.5850870321)
Caledonia Fish Hatchery,Livingston,02/27/2015,10NR06185,-77.8599569728,42.9862523114,POINT (-77.8599569728 42.9862523114)
"Gildersleeve, Andrew, Octagonal Building",Suffolk,08/19/1976,90NR01895,-72.5340830151,40.9916523179,POINT (-72.5340830151 40.9916523179)
Poughkeepsie Trust Company,Dutchess,11/26/1982,90NR00418,-73.9294000373,41.7041128847,POINT (-73.9294000373 41.7041128847)
Gates-Livermore Cobblestone,Monroe,11/29/1996,96NR01088,-77.5806485743,42.9922334188,POINT (-77.5806485743 42.9922334188)
Seneca Plumbing and Heating Company Building,Erie,06/03/2019,19NR00005,-78.8691416753,42.8797692778,POINT (-78.8691416753 42.8797692778)
Lehigh Valley Railroad Barge 79,Kings,06/02/2015,14NR06620,-74.0183134003,40.6752421739,POINT (-74.0183134003 40.6752421739)
"Flatbush Avenue, Buildings at 375-379 and 185-187 Sterling Place",Kings,09/07/1984,90NR01300,-73.9716348621,40.6765690521,POINT (-73.9716348621 40.6765690521)
First Trust Company Building,Albany,01/18/1973,90NR01623,-73.7510665544,42.6492102387,POINT (-73.7510665544 42.6492102387)
Maxon Mills Feed Elevator,Dutchess,,04NR05397,-73.5607429036,41.8055950921,POINT (-73.5607429036 41.8055950921)
St. Andrew's Novitiate,Dutchess,,90NR02904,-73.9333867829,41.7473563271,POINT (-73.9333867829 41.7473563271)
"Sibley, Lindsay & Curr Building",Monroe,01/08/2014,00NR01608,-77.6058147395,43.1579688554,POINT (-77.6058147395 43.1579688554)
Bar Building,Westchester,05/17/2007,04NR05216,-73.767527908,41.0326305794,POINT (-73.767527908 41.0326305794)
Old Stone Shop,Jefferson,09/06/1990,90NR03000,-76.1963189632,44.0814608829,POINT (-76.1963189632 44.0814608829)
"Ninth Street, Building at 106",Nassau,11/14/1978,91NR00213,-73.6378669358,40.7271078495,POINT (-73.6378669358 40.7271078495)
New York County Lawyers Association Building,New York,10/29/1982,90NR00896,-74.0092194924,40.7119260901,POINT (-74.0092194924 40.7119260901)
Philadelphia Toboggan Company Carousel No. 15,Rockland,06/08/2001,01NR01789,-73.9558206432,41.0965730267,POINT (-73.9558206432 41.0965730267)
Frank and Eliza Tryon Home,Cayuga,05/19/2014,13NR06523,-76.5604159637,43.051874603,POINT (-76.5604159637 43.051874603)
Public Baths,New York,04/23/1980,90NR00679,-73.9754886078,40.7363597568,POINT (-73.9754886078 40.7363597568)
USS THE SULLIVANS (DD-537),Erie,01/14/1986,90NR01207,-78.8804587537,42.877604184,POINT (-78.8804587537 42.877604184)
Hiddenhurst,Dutchess,02/21/1991,90NR03292,-73.5110768158,41.8973492612,POINT (-73.5110768158 41.8973492612)
Congregation Agudas Achim of College Point,Queens,,13NR06525,-73.8438927579,40.7809257613,POINT (-73.8438927579 40.7809257613)
Villa Loretto,Westchester,04/27/1989,90NR02499,-73.9034147289,41.2901498222,POINT (-73.9034147289 41.2901498222)
Rockland Mill Complex,Sullivan,08/23/1984,90NR01050,-74.9138191944,41.9495380769,POINT (-74.9138191944 41.9495380769)
Clarkson Office Building,St. Lawrence,03/05/2004,99NR01511,-74.988664499,44.6679381828,POINT (-74.988664499 44.6679381828)
Chenango Canal Summit Level,Madison,07/06/2005,04NR05260,-75.5571548115,42.8789372679,POINT (-75.5571548115 42.8789372679)
Alcoa Care-Free Home,Monroe,06/18/2010,10NR06103,-77.5470875494,43.1274218288,POINT (-77.5470875494 43.1274218288)
Erie Canal,Montgomery,10/09/1960,90NR01535,-74.2748955963,42.9428946428,POINT (-74.2748955963 42.9428946428)
Baron von Steuben Memorial,Oneida,08/21/2009,08NR05866,-75.2327393444,43.3379859467,POINT (-75.2327393444 43.3379859467)
Murphy Mill,Dutchess,05/18/2015,14NR06617,-73.7003807153,41.6109765462,POINT (-73.7003807153 41.6109765462)
Ivey Delph Apartments,New York,01/20/2005,04NR05317,-73.9466093919,40.8220754301,POINT (-73.9466093919 40.8220754301)
Vassar Home for Aged Men,Dutchess,04/13/1972,90NR00372,-73.9310883157,41.7052797436,POINT (-73.9310883157 41.7052797436)
United States Lines Building (see Intn'l Mercantile Marine Bldg),New York,,94NR00583,-74.01445383,40.7049584849,POINT (-74.01445383 40.7049584849)
"Opus 40""""",Ulster,03/12/2001,01NR01739,-74.032286152,42.0512282759,POINT (-74.032286152 42.0512282759)
Flatiron Building,New York,11/20/1979,90NR00917,-73.9896530069,40.7410005091,POINT (-73.9896530069 40.7410005091)
"Myers, Stephen Residence",Albany,11/30/2004,04NR05220,-73.7545622406,42.6610084953,POINT (-73.7545622406 42.6610084953)
Barker General Store,Saratoga,04/01/2002,02NR01894,-74.1042600206,43.2220598776,POINT (-74.1042600206 43.2220598776)
Victory Mills,Saratoga,01/19/2010,08NR05962,-73.5906149024,43.0895852462,POINT (-73.5906149024 43.0895852462)
Manhasset Monthly Meeting of the Society of Friends,Nassau,09/09/2009,09NR06007,-73.6941886649,40.7936708937,POINT (-73.6941886649 40.7936708937)
St. Margaret's Home,Dutchess,09/28/2006,03NR05105,-73.8819185364,41.981050121,POINT (-73.8819185364 41.981050121)
"Henson, Matthew, Residence",New York,05/15/1975,90NR00722,-73.9388001908,40.8254295265,POINT (-73.9388001908 40.8254295265)
"Fifth Street, Building at 107",Nassau,11/14/1978,91NR00194,-73.6361459479,40.722175983,POINT (-73.6361459479 40.722175983)
Smith Flats,Warren,09/29/1984,90NR02728,-73.6466170603,43.3128404714,POINT (-73.6466170603 43.3128404714)
Vassar Institute,Dutchess,01/20/1972,90NR00368,-73.9315304656,41.7055565115,POINT (-73.9315304656 41.7055565115)
Union Square,New York,12/09/1997,98NR01315,-73.9902698288,40.7359197521,POINT (-73.9902698288 40.7359197521)
Rochester Fire Department Headquarters and Shops,Monroe,10/21/1985,90NR01520,-77.6037239143,43.1610273592,POINT (-77.6037239143 43.1610273592)
Silver Lake Dam,Sullivan,06/02/2000,99NR01570,-74.5502744943,41.7019260687,POINT (-74.5502744943 41.7019260687)
Seagram Building,New York,02/24/2006,05NR05533,-73.9721471731,40.7584647539,POINT (-73.9721471731 40.7584647539)
New York State Department of Education Building,Albany,03/18/1971,90NR01643,-73.7576112753,42.6540341149,POINT (-73.7576112753 42.6540341149)
New York Telephone Company Building (Barclay-Vesey Building),New York,04/30/2009,08NR05968,-74.012936845,40.7137836642,POINT (-74.012936845 40.7137836642)
Hazelhurst,Onondaga,05/28/2010,05NR05498,-76.4189051933,42.9441515632,POINT (-76.4189051933 42.9441515632)
Richmond Terrace Cemeteries,Richmond,03/22/2016,15NR00117,-74.1203955803,40.6388426038,POINT (-74.1203955803 40.6388426038)
Upenough,Madison,07/15/1991,91NR00144,-75.8762106133,42.9030952205,POINT (-75.8762106133 42.9030952205)
TONAWANDA MUNCIPAL BUILDING,Erie,06/12/2013,13NR06431,-78.8698110361,42.9635881014,POINT (-78.8698110361 42.9635881014)
Perot Malting Company Facility,Erie,11/10/2021,21NR00063,-78.8632701806,42.8626936616,POINT (-78.8632701806 42.8626936616)
Westerly,Livingston,12/19/1974,90NR01372,-77.8554038546,42.8218964143,POINT (-77.8554038546 42.8218964143)
Cerny's Bakery,Suffolk,08/17/2020,19NR00101,-73.1086072053,40.7713867907,POINT (-73.1086072053 40.7713867907)
"Chemung Railway Depot, Horseheads",Chemung,12/12/1996,96NR01077,-76.8237979329,42.166611348,POINT (-76.8237979329 42.166611348)
Lacona Clock Tower,Oswego,11/15/1988,90NR02160,-76.0695601108,43.6432164952,POINT (-76.0695601108 43.6432164952)
Prospect Point Camp,Franklin,11/07/1986,90NR00501,-74.3435904038,44.2787108661,POINT (-74.3435904038 44.2787108661)
Leis Block,Franklin,11/06/1992,93NR00492,-74.1323465118,44.3291299896,POINT (-74.1323465118 44.3291299896)
Foster Building,Schenectady,06/03/1991,90NR03296,-73.9403464267,42.8114016757,POINT (-73.9403464267 42.8114016757)
K. WHITTELSEY (Tugboat),Ulster,11/21/2002,02NR04969,-73.9696254737,41.9224862439,POINT (-73.9696254737 41.9224862439)
Rose Hill,Albany,11/10/1982,90NR01633,-73.9032286312,42.7027580472,POINT (-73.9032286312 42.7027580472)
Lowville Masonic Temple,Lewis,09/19/2008,08NR05840,-75.4911051867,43.786084629,POINT (-75.4911051867 43.786084629)
Astral Apartments,Kings,10/29/1982,90NR01327,-73.9575676679,40.7317336212,POINT (-73.9575676679 40.7317336212)
Old Stone Barracks,Clinton,02/18/1971,90NR00174,-73.4445654659,44.6808029008,POINT (-73.4445654659 44.6808029008)
Reynolds Arcade,Monroe,10/04/1985,90NR01499,-77.6121216117,43.1562213046,POINT (-77.6121216117 43.1562213046)
"Casa Amadeo, antigua Casa Hernandez",Bronx,03/23/2001,00NR01717,-73.9014399399,40.8191663218,POINT (-73.9014399399 40.8191663218)
Peterboro Land Office,Madison,09/07/1984,90NR01418,-75.6870632111,42.9675136229,POINT (-75.6870632111 42.9675136229)
Temple Emanu-El,Richmond,08/02/2007,06NR05684,-74.1336025515,40.6322893554,POINT (-74.1336025515 40.6322893554)
"Sixth Street, Building at 82",Nassau,11/14/1978,91NR00198,-73.641069614,40.7216837989,POINT (-73.641069614 40.7216837989)
McCarthy Building,Rensselaer,03/05/1970,90NR00978,-73.6917827744,42.7319942891,POINT (-73.6917827744 42.7319942891)
Hickory Hill,Columbia,10/07/1983,90NR00227,-73.8186609689,42.0939605113,POINT (-73.8186609689 42.0939605113)
Broad Exchange Building,New York,04/13/1998,97NR01275,-74.0107649917,40.7058720715,POINT (-74.0107649917 40.7058720715)
Brocton Arch,Chautauqua,02/22/1996,96NR00933,-79.4410385673,42.3887866846,POINT (-79.4410385673 42.3887866846)
"Clark, Starr, Tin Shop",Oswego,12/04/2001,01NR01873,-76.2283781486,43.4601480219,POINT (-76.2283781486 43.4601480219)
Seippel Bakery and Richard Apartments,Niagara,05/18/2018,17NR00004,-79.0590552821,43.0916030302,POINT (-79.0590552821 43.0916030302)
Tilley Ladder Company,Albany,05/15/2017,16NR00127,-73.7092028092,42.7080579701,POINT (-73.7092028092 42.7080579701)
Ilium Building,Rensselaer,12/18/1970,90NR00999,-73.6883721291,42.7325420495,POINT (-73.6883721291 42.7325420495)
Lady Washington Hose Company,Dutchess,11/26/1982,90NR00406,-73.926113487,41.7022520102,POINT (-73.926113487 41.7022520102)
Chamber of Commerce,Monroe,10/04/1985,90NR01486,-77.6099491521,43.1578566348,POINT (-77.6099491521 43.1578566348)
Congregation B'Nai Israel,Monroe,11/09/2015,15NR00076,-77.6071829474,43.1771761,POINT (-77.6071829474 43.1771761)
The Tepee,Otsego,08/18/2011,11NR06217,-74.6846708133,42.8077750252,POINT (-74.6846708133 42.8077750252)
Stepping Stones,Westchester,07/16/2004,03NR05170,-73.7013820045,41.2465976936,POINT (-73.7013820045 41.2465976936)
"Crow Hill (Whiting, Charles, Residence)",Columbia,05/09/1997,97NR01171,-73.6892609663,42.3894202479,POINT (-73.6892609663 42.3894202479)
"Five Lock Combine and Locks 37 & 38, Black River Canal",Oneida,03/20/1973,90NR02046,-75.363060917,43.4033017535,POINT (-75.363060917 43.4033017535)
Syracuse Lighting Co,Onondaga,01/11/2017,16NR00089,-76.1547419665,43.057479513,POINT (-76.1547419665 43.057479513)
Floyd Bennett Field,Kings,,11NR06226,-73.8896106404,40.5924134597,POINT (-73.8896106404 40.5924134597)
Hemlock Fairground,Livingston,04/06/2000,99NR01555,-77.6108724324,42.7935553479,POINT (-77.6108724324 42.7935553479)
"Seward, William Henry, Memorial",Orange,12/09/1999,99NR01560,-74.3570091627,41.3336951747,POINT (-74.3570091627 41.3336951747)
Tibbetts Point Light,Jefferson,07/19/1984,90NR01119,-76.3699931047,44.100777285,POINT (-76.3699931047 44.100777285)
Ashton Residence,Onondaga,02/14/1997,96NR01127,-76.1100233959,43.0454661181,POINT (-76.1100233959 43.0454661181)
Croghan Island Mill,Lewis,07/30/2010,09NR06053,-75.3924623657,43.898323817,POINT (-75.3924623657 43.898323817)
Lowville G.A.R. SoldierΓÇÖs Monument,Lewis,07/29/2009,08NR05915,-75.4955222694,43.7908393381,POINT (-75.4955222694 43.7908393381)
Presbyterian Rest for Convalescents,Westchester,04/27/2011,08NR05930,-73.7674831333,41.0385209582,POINT (-73.7674831333 41.0385209582)
Beth-El Jewish Center of Flatbush,Kings,05/29/2009,09NR05973,-73.9594449744,40.6011542255,POINT (-73.9594449744 40.6011542255)
Putnam Camp,Essex,10/17/2012,12NR06366,-73.7616871501,44.1564835115,POINT (-73.7616871501 44.1564835115)
Ravina,Delaware,02/04/2000,00NR01586,-75.2078216846,41.8711027831,POINT (-75.2078216846 41.8711027831)
The Courier Building,Onondaga,02/14/2014,13NR06503,-76.1495018877,43.0498472243,POINT (-76.1495018877 43.0498472243)
"East 66th St., 131-135, East 67th St., 130-134, Apt. Bldgs. at",New York,08/11/1982,91NR00227,-73.9643838561,40.7667720008,POINT (-73.9643838561 40.7667720008)
Lyndhurst,Westchester,11/13/1966,90NR02519,-73.8655258518,41.0542762845,POINT (-73.8655258518 41.0542762845)
LANAI (ARGO),New York,02/02/2018,17NR00085,-73.9862980068,40.785965531,POINT (-73.9862980068 40.785965531)
Nine Mile Creek Aqueduct,Onondaga,05/17/1976,90NR02083,-76.2858232488,43.0589739104,POINT (-76.2858232488 43.0589739104)
United Waste Manufacturing Company Building,Rensselaer,03/06/2013,12NR06408,-73.697148629,42.715755449,POINT (-73.697148629 42.715755449)
"Fifth Street, Building at 111",Nassau,11/14/1978,91NR00196,-73.6354518691,40.722326105,POINT (-73.6354518691 40.722326105)
CHANCELLOR (Canal Tugboat),Oswego,02/18/2000,99NR01573,-76.4166256833,43.3200970123,POINT (-76.4166256833 43.3200970123)
Howland Cobblestone Store,Cayuga,03/17/1994,94NR00534,-76.6210800339,42.7611802822,POINT (-76.6210800339 42.7611802822)
New York Life Building,New York,06/02/1978,90NR00740,-73.9855866561,40.7427550878,POINT (-73.9855866561 40.7427550878)
American Radiator Company - Malleable Foundry,Erie,09/29/2015,15NR00045,-78.8750998601,42.9454076682,POINT (-78.8750998601 42.9454076682)
"West 89th Street, Stables at 167, 169, 171",New York,08/25/1983,90NR00813,-73.9727145877,40.7894882449,POINT (-73.9727145877 40.7894882449)
U.S. Army Military Ocean Terminal,Kings,09/23/1983,90NR01314,-74.0271898827,40.6452046785,POINT (-74.0271898827 40.6452046785)
Parachute Jump,Kings,09/02/1980,90NR01299,-73.984314586,40.5730213048,POINT (-73.984314586 40.5730213048)
Erie Canal Lock 52 Complex,Cayuga,09/03/1998,98NR01363,-76.6349671878,43.0371510268,POINT (-76.6349671878 43.0371510268)
"Hilton Avenue, Building at 105",Nassau,11/14/1978,91NR00234,-73.638713783,40.7266351958,POINT (-73.638713783 40.7266351958)
Brooklyn Historical Society Building,Kings,10/15/1966,91NR00007,-73.9924342045,40.6948282487,POINT (-73.9924342045 40.6948282487)
Child Welfare Association of Mamaroneck,Westchester,08/06/2021,21NR00044,-73.7373013846,40.9510769225,POINT (-73.7373013846 40.9510769225)
Delaware and Hudson Railroad Company Building,Albany,03/16/1972,90NR01638,-73.7495864641,42.6479965812,POINT (-73.7495864641 42.6479965812)
Garibaldi Memorial,Richmond,04/17/1980,90NR01021,-74.0738143531,40.6152150923,POINT (-74.0738143531 40.6152150923)
Hicks Lumber Company Store,Nassau,10/02/1986,90NR01736,-73.6496591071,40.8005497331,POINT (-73.6496591071 40.8005497331)
Hanford Mill,Delaware,03/26/1973,90NR00277,-74.883312746,42.4222286404,POINT (-74.883312746 42.4222286404)
John Kam Malting Company,Erie,06/28/2021,20NR00032,-78.8949802772,42.9459524339,POINT (-78.8949802772 42.9459524339)
Commander,Rockland,09/27/1984,90NR02399,-73.9751093965,41.2312379431,POINT (-73.9751093965 41.2312379431)
Lagrange Terrace,New York,12/12/1976,90NR00936,-73.9924486943,40.7293130578,POINT (-73.9924486943 40.7293130578)
Paul Smith's Electric Light & Power & Railroad Company Complex,Franklin,11/02/1987,90NR00509,-74.132495023,44.3243964252,POINT (-74.132495023 44.3243964252)
"Sweet, Samuel, Canal Store",Montgomery,09/19/1989,94NR00705,-74.197810135,42.934472775,POINT (-74.197810135 42.934472775)
Residence,Rockland,01/27/2015,14NR06603,-73.9174961955,41.0370453795,POINT (-73.9174961955 41.0370453795)
32nd Police Precinct Garage,New York,08/08/2019,19NR00014,-73.9448227147,40.8295932363,POINT (-73.9448227147 40.8295932363)
Chamber of Commerce Building,New York,02/06/1973,90NR00619,-74.0096591755,40.7089985642,POINT (-74.0096591755 40.7089985642)
Ridgewood Reservoir,Kings,02/02/2018,17NR00062,-73.8868523408,40.6887365091,POINT (-73.8868523408 40.6887365091)
"Sidewalk Clock at 1501 3rd Avenue, Manhattan",New York,04/18/1985,90NR00667,-73.9545315724,40.7778704184,POINT (-73.9545315724 40.7778704184)
Fitch Company Office,Ulster,05/16/2016,16NR00002,-74.0026750877,41.9096025683,POINT (-74.0026750877 41.9096025683)
City Pier A,New York,06/27/1975,90NR00767,-74.0179266298,40.7044336191,POINT (-74.0179266298 40.7044336191)
Brick Store Building,Oneida,04/26/1996,95NR00881,-75.2515570742,42.8789354918,POINT (-75.2515570742 42.8789354918)
Knox Building,New York,06/03/1982,90NR00749,-73.9822275435,40.7522389876,POINT (-73.9822275435 40.7522389876)
E. M. Hager & Sons Company Building,Erie,05/22/2013,12NR06372,-78.8689583453,42.8849362593,POINT (-78.8689583453 42.8849362593)
Circle Line X,New York,09/22/2014,14NR06561,-74.0019547942,40.7621744872,POINT (-74.0019547942 40.7621744872)
Vassar-Warner Row,Dutchess,11/26/1982,90NR00429,-73.9243702155,41.6993611269,POINT (-73.9243702155 41.6993611269)
Buffalo Smelting Works,Erie,10/18/2011,11NR06237,-78.9060614705,42.9361129639,POINT (-78.9060614705 42.9361129639)
Werrenrath Camp,Clinton,11/29/2010,07NR05799,-73.800287942,44.7556129455,POINT (-73.800287942 44.7556129455)
Old Trees,Madison,07/15/1991,91NR00145,-75.8770634209,42.9169629679,POINT (-75.8770634209 42.9169629679)
"Mallows, The",Suffolk,08/09/1993,91NR00123,-73.1514019789,40.916498146,POINT (-73.1514019789 40.916498146)
Delaware Avenue Medical Center,New York,08/08/2019,18NR00017,-78.8676903266,42.9187582737,POINT (-78.8676903266 42.9187582737)
"Hilton Avenue, Building at 111",Nassau,11/14/1978,91NR00235,-73.6391090552,40.7275529079,POINT (-73.6391090552 40.7275529079)
"Sidewalk Clock at 522 5th Avenue, Manhattan",New York,04/18/1985,90NR00669,-73.9801342839,40.7547032533,POINT (-73.9801342839 40.7547032533)
The Rae Flats and The Raleigh,Erie,12/13/2016,16NR00041,-78.8743410038,42.8944701993,POINT (-78.8743410038 42.8944701993)
Baptist Temple,Kings,11/20/1995,95NR00806,-73.9803230406,40.6865460741,POINT (-73.9803230406 40.6865460741)
"Ninth Street, Building at 95",Nassau,11/14/1978,91NR00207,-73.6406554951,40.7273358351,POINT (-73.6406554951 40.7273358351)
Antoinette Louisa Brown Blackwell Childhood Home,Monroe,11/16/1989,90NR03298,-77.5992832418,43.0518345857,POINT (-77.5992832418 43.0518345857)
Camp Quinipet,Suffolk,10/05/2005,05NR05434,-72.3817451507,41.0709002824,POINT (-72.3817451507 41.0709002824)
Gannett Building,Monroe,10/04/1985,90NR01492,-77.612677933,43.1540510262,POINT (-77.612677933 43.1540510262)
Chappaqua Railroad Depot and Depot Plaza,Westchester,04/19/1979,90NR02446,-73.7743742877,41.1577163222,POINT (-73.7743742877 41.1577163222)
Dunfee Residence,Onondaga,02/14/1997,96NR01132,-76.1666493494,43.030814412,POINT (-76.1666493494 43.030814412)
Strassburg Residence,Albany,,90NR01671,-73.8341707632,42.6792291915,POINT (-73.8341707632 42.6792291915)
Louis Will Residence,Onondaga,11/10/2009,09NR05970,-76.146802267,43.0577756558,POINT (-76.146802267 43.0577756558)
Powers Home,Rensselaer,04/16/1974,90NR00982,-73.6721593573,42.7837712251,POINT (-73.6721593573 42.7837712251)
Ithaca Gas & Electric Corporation Building,Tompkins,05/24/1990,96NR01030,-76.4987369967,42.4387988872,POINT (-76.4987369967 42.4387988872)
Jewish Community Center of White Sulpher Springs,Sullivan,08/12/1999,99NR01525,-74.8312147274,41.7990795939,POINT (-74.8312147274 41.7990795939)
Pierrepont Town Buildings,St. Lawrence,11/04/1982,90NR02558,-75.0106206217,44.5418803587,POINT (-75.0106206217 44.5418803587)
"Ellsworth, Col. Elmer E., Monument and Grave",Saratoga,11/13/1976,90NR02606,-73.6918738034,42.8981924256,POINT (-73.6918738034 42.8981924256)
Derrick Boat No. 8,Oswego,01/07/2015,14NR06574,-76.5151864629,43.4627586285,POINT (-76.5151864629 43.4627586285)
Malone Freight Depot,Franklin,12/12/1976,90NR00506,-74.2968843323,44.8502256052,POINT (-74.2968843323 44.8502256052)
Chalmers Knitting Mill,Montgomery,02/22/2011,09NR05986,-74.1964453847,42.9353964301,POINT (-74.1964453847 42.9353964301)
Montgomery Worsted Mills,Orange,11/21/1980,90NR02352,-74.2243930261,41.5308011364,POINT (-74.2243930261 41.5308011364)
Sylvester Apartment Building,Onondaga,08/27/2020,20NR00022,-76.137319959,43.0482042659,POINT (-76.137319959 43.0482042659)
Town and Country Building,Sullivan,09/24/2004,04NR05225,-74.7456028859,41.7997870321,POINT (-74.7456028859 41.7997870321)
Big Duck Ranch,Suffolk,09/12/2008,08NR05884,-72.6217231789,40.9081229569,POINT (-72.6217231789 40.9081229569)
Hillig Castle,Sullivan,10/29/2021,21NR00060,-74.7353039824,41.8243969426,POINT (-74.7353039824 41.8243969426)
Knollcroft,Columbia,08/14/1985,90NR00214,-73.5309966141,42.3918734294,POINT (-73.5309966141 42.3918734294)
Ford Store,Greene,12/28/2001,01NR01817,-74.152759371,42.4099007892,POINT (-74.152759371 42.4099007892)
Murray Hill,Delaware,06/03/1982,90NR00286,-74.9040650274,42.2764978948,POINT (-74.9040650274 42.2764978948)
Grace and Thomaston Buildings,Nassau,12/14/1978,90NR01709,-73.727736542,40.7880258267,POINT (-73.727736542 40.7880258267)
Gilbertsville Water Works,Otsego,05/18/2011,10NR06184,-75.3405241682,42.4942009751,POINT (-75.3405241682 42.4942009751)
"Bush, Horace and Grace, Residence",Monroe,06/10/1994,94NR00733,-77.4750394746,43.1429324326,POINT (-77.4750394746 43.1429324326)
Camp Wild Air,Franklin,11/07/1986,90NR00497,-74.2744415671,44.4089641261,POINT (-74.2744415671 44.4089641261)
Cobble Villa,Nassau,01/27/2015,14NR06602,-73.6730878003,40.592593281,POINT (-73.6730878003 40.592593281)
Little York Pavilion,Cortland,07/27/1979,90NR00263,-76.15228792,42.710173794,POINT (-76.15228792 42.710173794)
Johnson City Square Deal Arch,Broome,02/16/2001,01NR01745,-75.9455644313,42.1114224258,POINT (-75.9455644313 42.1114224258)
"Sixth Street, Building at 110",Nassau,11/14/1978,91NR00204,-73.6356261045,40.7227744939,POINT (-73.6356261045 40.7227744939)
Empire Worsted Mills,Chautauqua,01/30/2020,18NR00022,-79.2315782119,42.0936133714,POINT (-79.2315782119 42.0936133714)
Public Bath No. 7,Kings,09/12/1985,90NR01306,-73.9830410749,40.6768024491,POINT (-73.9830410749 40.6768024491)
Trans World Airlines Flight Center,Queens,09/07/2005,05NR05457,-73.7765522468,40.6457968646,POINT (-73.7765522468 40.6457968646)
Dick's Castle,Putnam,,91NR00062,-73.9304497798,41.3995267649,POINT (-73.9304497798 41.3995267649)
New York Congregational Home for the Aged,Kings,11/05/2008,08NR05903,-73.9543300309,40.6527615098,POINT (-73.9543300309 40.6527615098)
Good Counsel Complex,Westchester,04/25/1997,97NR01163,-73.7641106924,41.0391458591,POINT (-73.7641106924 41.0391458591)
"Leonard Street, Building at 85",New York,04/23/1980,90NR00676,-74.0046956557,40.7174655507,POINT (-74.0046956557 40.7174655507)
B & B Carousell,Kings,02/23/2016,15NR00089,-73.98322383,40.573068112,POINT (-73.98322383 40.573068112)
Mount Hope Reservoir,Madison,08/29/1997,97NR01182,-75.6535501787,43.0605760244,POINT (-75.6535501787 43.0605760244)
