the_geom,OBJECTID,Borough,Block,Lot,Address,BBL,LPC_NAME,LPC_LPNumb,LPC_SiteDe,LPC_SiteSt,LPC_Altern,DesDate,LandmarkTy,URL_REPORT,Shape_Leng,Shape_Area
"MULTIPOLYGON (((-73.964353947107 40.75386051071913, -73.96435081626392 40.75386030173348, -73.96434778037444 40.753859682146576, -73.96434493297826 40.75385867089807, -73.96434235931903 40.753857299531944, -73.96434013753051 40.753855608595295, -73.96433833508266 40.75385365033824, -73.96433700878437 40.753851483311294, -73.96433619649302 40.75384917506409, -73.96433592303954 40.75384679404281, -73.96433619904295 40.753844412291095, -73.9643370138055 40.753842104547594, -73.96433834242342 40.753839938342615, -73.96434014696689 40.75383798120219, -73.9643423705644 40.75383629164161, -73.96434494569003 40.7538349218693, -73.9643477941667 40.75383391238375, -73.96435083071717 40.75383329467622, -73.9643539617816 40.7538330876284, -73.96435709262347 40.753833296613976, -73.96436012851183 40.75383391620063, -73.96436297590718 40.75383492744877, -73.96436555075013 40.75383629881477, -73.96436777135445 40.75383798975059, -73.9643695738028 40.7538399480072, -73.96437090010191 40.753842115033756, -73.96437171239437 40.75384442328073, -73.96437198584859 40.75384680520247, -73.96437170984699 40.75384918605372, -73.96437089508555 40.75385149379746, -73.96436956646848 40.75385366000282, -73.96436776192536 40.75385561714371, -73.96436553951207 40.75385730670508, -73.96436296320184 40.75385867647753, -73.96436011472434 40.75385968596348, -73.96435707817277 40.75386030367124, -73.964353947107 40.75386051071913)))",0,MN,0,0,Southeast corner of Beekman Place and East 51st Street,0,Historic Street Lampposts (056),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.348462313,78.0042373713
"MULTIPOLYGON (((-73.95942750037365 40.757693137047326, -73.95942436581369 40.75769292702611, -73.95942132505895 40.75769230640756, -73.95941847402158 40.757691294136045, -73.95941589676404 40.75768992085841, -73.95941367142171 40.757688227124895, -73.95941186783234 40.75768626608991, -73.95941053925063 40.75768409720558, -73.95940972590178 40.757681784422005, -73.95940945261032 40.75767940068884, -73.9594097288074 40.75767701624872, -73.95941054497393 40.757674704939795, -73.95941187619864 40.757672536092144, -73.95941368217665 40.757670576328906, -73.95941590958081 40.757668885064625, -73.95941848850974 40.75766751360343, -73.95942134077825 40.75766650334098, -73.9594243822866 40.75766588486485, -73.95942751709978 40.757665677051804, -73.95943065284274 40.757665887073316, -73.95943369241213 40.757666507691205, -73.95943654463292 40.757667519962766, -73.95943912189 40.75766889323996, -73.95944134604866 40.75767058607207, -73.95944314963846 40.757672547106594, -73.95944447822048 40.757674716891025, -73.95944529157099 40.75767702877389, -73.95944556486312 40.75767941340751, -73.95944528866792 40.75768179694715, -73.95944447250194 40.75768410915683, -73.95944314127861 40.75768627710437, -73.95944133530105 40.757688236868056, -73.95943910908056 40.757689929033724, -73.9594365301512 40.75769130049539, -73.95943367669763 40.75769231075779, -73.95943063637237 40.757692929234594, -73.95942750037365 40.757693137047326)))",0,MN,0,0,South side of Sutton Place at East 58th Street,0,Historic Street Lampposts (057),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.3899688141,78.2109368497
"MULTIPOLYGON (((-73.88258868105828 40.86334512966956, -73.88258551922766 40.863344916637836, -73.8825824542043 40.86334428947896, -73.88257957965688 40.86334326809909, -73.88257698093219 40.86334188320172, -73.88257473979792 40.86334017719316, -73.8825729225862 40.863338201468835, -73.88257158493992 40.86333601551784, -73.8825707670679 40.863333686917855, -73.88257049494067 40.863331285933555, -73.88257077554614 40.863328885511834, -73.8825716016387 40.86332655858494, -73.88257294699805 40.86332437626498, -73.88257477118 40.86332240424653, -73.88257701833176 40.863320701905174, -73.88257962193674 40.86331932230207, -73.8825825000795 40.863318306776385, -73.88258556730365 40.863317686758286, -73.88258872987542 40.86331747926178, -73.88259189170321 40.86331769319389, -73.88259495672705 40.863318319452034, -73.88259783245972 40.86331934083274, -73.88260042999785 40.86332072572842, -73.88260267113053 40.863322432636984, -73.8826044883427 40.86332440836084, -73.88260582599142 40.86332659341098, -73.88260664386458 40.86332892201073, -73.88260691599312 40.86333132299492, -73.88260663538894 40.863333723416766, -73.88260580929753 40.863336050343875, -73.88260446393741 40.863338233564704, -73.8826026397559 40.86334020558361, -73.88260039260574 40.86334190702498, -73.88259779018641 40.86334328662977, -73.8825949108567 40.863344302154616, -73.88259184362981 40.86334492307342, -73.88258868105828 40.86334512966956)))",0,BX,3272,1,2600 Dr. Kazmiroff Boulevard,2032720001,Historic Street Lampposts (071),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.6085428351,79.303922338
"MULTIPOLYGON (((-73.88297593845819 40.86378677325329, -73.88297278490823 40.86378656024062, -73.88296972934668 40.863785934902694, -73.88296686188468 40.86378491714171, -73.88296427143119 40.86378353586356, -73.88296203619485 40.863781834371075, -73.88296022488073 40.863779864062, -73.88295889076014 40.86377768442268, -73.88295807522867 40.86377536303194, -73.88295780426066 40.86377296835339, -73.88295808365523 40.863770575133586, -73.88295890735638 40.863768254505125, -73.8829602491425 40.863766078480616, -73.8829620673849 40.863764111853165, -73.88296430860147 40.863762414901295, -73.88296690390654 40.86376103888307, -73.88296977493937 40.86376002694254, -73.88297283268967 40.86375940780511, -73.88297598697676 40.863759201190035, -73.88297913933933 40.86375941420142, -73.88298219608578 40.86376003954029, -73.88298506236083 40.8637610572997, -73.88298765281388 40.863762438577396, -73.88298988805023 40.86376414006938, -73.88299170055092 40.86376611037919, -73.88299303467399 40.86376828911763, -73.88299384901885 40.86377061140743, -73.88299412117584 40.86377300518663, -73.88299384059485 40.863775399305794, -73.88299301808257 40.8637777190352, -73.88299167629567 40.86377989596059, -73.8829898568676 40.863781862587295, -73.88298761565102 40.86378355953968, -73.8829850203455 40.86378493555832, -73.88298215049794 40.86378594750047, -73.88297909156044 40.86378656663693, -73.88297593845819 40.86378677325329)))",0,BX,3272,1,2600 Dr. Kazmiroff Boulevard,2032720001,Historic Street Lampposts (070),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.5183327751,78.851904487
"MULTIPOLYGON (((-73.90604521742753 40.87737837449409, -73.9060420584136 40.87737816210861, -73.90603899608001 40.877377536477816, -73.90603612293715 40.877376516587375, -73.90603352673202 40.87737513402571, -73.90603128689317 40.87737343028001, -73.90602947097119 40.877371456733144, -73.90602813345397 40.877369273762106, -73.90602731577039 40.87736694803675, -73.90602704273486 40.8773645498154, -73.9060273225489 40.87736215204423, -73.90602814680467 40.877359827655866, -73.90602949048915 40.87735764686798, -73.90603131198502 40.877355676282846, -73.90603355663383 40.87735397618851, -73.90603615673993 40.8773525978577, -73.90603903275775 40.877351582648096, -73.90604209685131 40.87735096200516, -73.90604525645692 40.8773507547638, -73.9060484154695 40.87735096714922, -73.90605147780197 40.87735159277977, -73.90605435094403 40.87735261266983, -73.90605694714866 40.87735399523103, -73.90605918698756 40.87735569897627, -73.90606100290996 40.87735767252266, -73.90606234042801 40.87735985549334, -73.90606315811279 40.87736218121844, -73.90606343114956 40.87736457943969, -73.90606315133688 40.877366977210954, -73.90606232708215 40.877369301599586, -73.90606098339853 40.87737148238782, -73.90605916190316 40.87737345297342, -73.90605691725429 40.87737515306825, -73.90605431714779 40.87737653139951, -73.90605144112908 40.877377546609495, -73.90604837703438 40.87737816725269, -73.90604521742753 40.87737837449409)))",0,BX,0,0,Broadway Between 230th Street and Kimberly Place,0,Historic Street Lampposts (083),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.5734458823,79.1279088017
"MULTIPOLYGON (((-73.89735716388512 40.90514391226658, -73.89735401188733 40.90514369965173, -73.89735095547456 40.90514307560096, -73.89734808838176 40.905142058207254, -73.8973454983884 40.9051406790656, -73.8973432637653 40.905138978767305, -73.89734145089493 40.90513701050002, -73.89734011784208 40.905134833747155, -73.89733930129937 40.905132513376294, -73.89733902964045 40.90513012145125, -73.89733930868957 40.90512772911537, -73.89734013239702 40.90512541110342, -73.89734147217207 40.905123235826714, -73.89734329111756 40.90512127078859, -73.8973455309851 40.90511957536922, -73.89734812523224 40.905118199936396, -73.89735099545888 40.905117187643626, -73.89735405378973 40.90511656902924, -73.89735720643291 40.90511636291996, -73.89736035843079 40.90511657463418, -73.89736341484239 40.90511719868471, -73.89736628074755 40.905118216077014, -73.89736887192592 40.90511959611976, -73.89737110655044 40.90512129551704, -73.89737291942124 40.90512326378391, -73.89737425247353 40.90512544143681, -73.89737506901871 40.90512776090697, -73.8973753406776 40.90513015373245, -73.8973750616311 40.9051325451679, -73.89737423792343 40.90513486408057, -73.89737289815062 40.90513703845723, -73.89737107920557 40.905139003495755, -73.89736883933664 40.90514069981616, -73.89736624390359 40.90514207434785, -73.89736337486289 40.90514308664202, -73.89736031653098 40.9051437052567, -73.89735716388512 40.90514391226658)))",0,BX,5851,2083,Southeast Corner Moshulu Avenue and Post Road,2058512083,Historic Street Lampposts (096),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.4933466062,78.7269329311
"MULTIPOLYGON (((-73.8976699886553 40.90325747011102, -73.89766684742611 40.90325725841462, -73.89766380177453 40.903256637082826, -73.89766094543425 40.903255623307906, -73.89765836380882 40.90325424868253, -73.89765613753924 40.903252554700465, -73.89765433063556 40.90325059274598, -73.89765300115972 40.903248423203, -73.89765218936417 40.903246110942064, -73.89765191768916 40.9032437271212, -73.8976521967053 40.90324134378858, -73.89765301561998 40.903239032973204, -73.89765435177377 40.90323686579322, -73.89765616471449 40.90323490704764, -73.89765839619292 40.90323321791758, -73.8976609820452 40.903231846972254, -73.8976638414986 40.90323083826387, -73.89766688905404 40.90323022233294, -73.89767003092525 40.90323001620552, -73.8976731721532 40.903230227901865, -73.8976762178036 40.903230849233424, -73.89767907414307 40.903231863007925, -73.89768165576668 40.903233238533346, -73.89768388322445 40.90323493161553, -73.89768568894176 40.903236893568454, -73.8976870184185 40.90323906311108, -73.89768783021518 40.9032413753718, -73.8976881018914 40.90324375919253, -73.8976878228766 40.903246142525276, -73.89768700396303 40.903248453340865, -73.89768566781002 40.90325062052121, -73.89768385605656 40.90325257926835, -73.89768162338993 40.90325426929831, -73.89767903753861 40.90325563934357, -73.89767617808435 40.90325664805238, -73.89767313052785 40.90325726398355, -73.8976699886553 40.90325747011102)))",0,BX,0,0,West 256th Street near Post Road and Sylvan Avenue,0,Historic Street Lampposts (102),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.3844223065,78.1832982874
"MULTIPOLYGON (((-73.897708100893 40.90312370373197, -73.89770493830841 40.90312349111723, -73.89770187249482 40.903122864365635, -73.89769899599325 40.90312184427039, -73.89769639777185 40.90312045972582, -73.8976941560936 40.90311875492495, -73.89769233734353 40.903116780353756, -73.89769099958482 40.90311459549561, -73.89769018069214 40.90311226792033, -73.89768990785446 40.90310986788978, -73.89769018807903 40.90310746924985, -73.89769101413533 40.90310514313225, -73.89769235861661 40.90310296065096, -73.89769418344028 40.90310098930845, -73.8976964303601 40.90309928848501, -73.89769903283585 40.90309790854876, -73.89770191246876 40.903096893553865, -73.89770498020209 40.9030962722369, -73.89770814343125 40.903096065226904, -73.89771130482774 40.903096277840575, -73.89771437064023 40.903096904591884, -73.89771724714095 40.903097924686755, -73.89771984536192 40.90309930923085, -73.89772208704011 40.90310101403123, -73.8977239057907 40.90310298860196, -73.8977252435502 40.90310517345975, -73.89772606244402 40.90310750103478, -73.89772633528437 40.90310990016473, -73.8977260550597 40.903112299705256, -73.89772522900456 40.90311462582311, -73.89772388452417 40.903116808304766, -73.8977220597009 40.90311877964774, -73.89771981278113 40.903120480471685, -73.89771721030492 40.903121860408376, -73.89771433067116 40.90312287540366, -73.89771126293664 40.90312349672091, -73.897708100893 40.90312370373197)))",0,BX,0,0,West 256th Street near Post Road,0,Historic Street Lampposts (101),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.5948925929,79.2354399392
"MULTIPOLYGON (((-73.94846712849252 40.8242568429115, -73.94846398727461 40.82425663349317, -73.94846094239568 40.82425601169071, -73.94845808511752 40.824254998256386, -73.9484555019533 40.824253622945236, -73.94845327347915 40.824251928116546, -73.94845146722464 40.82424996512884, -73.94845013530237 40.824247793438104, -73.94844932152226 40.82424547880014, -73.94844904835222 40.824243092364235, -73.94844932521964 40.82424070617417, -73.9484501425854 40.82423839226545, -73.94845147787126 40.824236221767045, -73.94845328716538 40.82423426039554, -73.94845551826307 40.824232567560294, -73.94845810355525 40.82423119455931, -73.94846096240029 40.82423018367983, -73.94846400823906 40.82422956459951, -73.9484671497779 40.824229357988955, -73.94847029099449 40.824229567407215, -73.94847333705775 40.82423018920995, -73.94847619433507 40.82423120264392, -73.94847877631344 40.82423257795409, -73.9484810047876 40.82423427278228, -73.94848281222797 40.824236235770066, -73.9484841429656 40.824238407459895, -73.94848495793228 40.8242407220981, -73.94848523110363 40.82424310853396, -73.94848495423746 40.82424549472406, -73.94848413568737 40.82424780863255, -73.94848280158782 40.824249979131864, -73.94848099110871 40.82425194050328, -73.94847876001103 40.82425363333903, -73.94847617590382 40.824255006340984, -73.94847331705796 40.824256017220826, -73.94847027003257 40.82425663630088, -73.94846712849252 40.8242568429115)))",0,MN,0,0,North Point of Alexander Hamilton Square,0,Historic Street Lampposts (059),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.4201944732,78.3616280788
"MULTIPOLYGON (((-73.94603104156607 40.819553410613516, -73.94602791954331 40.819553201137516, -73.94602489267882 40.81955258378104, -73.94602205341477 40.81955157659739, -73.94601948825625 40.81955021024383, -73.94601727303235 40.81954852527832, -73.94601547763523 40.81954657486284, -73.94601415417377 40.81954441575315, -73.94601334526484 40.81954211640685, -73.94601307456041 40.81953974437236, -73.9460133491133 40.81953737259315, -73.9460141617522 40.81953507400608, -73.94601548871478 40.81953291703774, -73.94601728727525 40.8195309674044, -73.94601950522971 40.81952928541482, -73.94602207260276 40.819527920563516, -73.94602491349748 40.8195269160388, -73.9460279413599 40.81952630151652, -73.94603106371879 40.819526094963294, -73.94603418455489 40.81952630443865, -73.94603721141827 40.81952692179484, -73.94604005068152 40.81952792897816, -73.94604261583885 40.81952929623172, -73.94604483106347 40.819530980296264, -73.94604662646032 40.819532931611754, -73.94604794992327 40.81953508982063, -73.94604875883331 40.81953738916665, -73.94604902953901 40.81953976120109, -73.94604875498739 40.81954213298035, -73.94604794234958 40.81954443156769, -73.94604661538715 40.819546589436854, -73.94604481682785 40.819548538170174, -73.94604259887267 40.81955022106074, -73.94604003149992 40.819551585012036, -73.94603719060437 40.81955258953707, -73.94603416274084 40.81955320405964, -73.94603104156607 40.819553410613516)))",0,MN,0,0,Southeast corner of West 139th Street and Edgecombe Avenue,0,Historic Street Lampposts (058),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.225198064,77.392008281
"MULTIPOLYGON (((-73.9358741071056 40.82615708864375, -73.93587096583856 40.82615687798191, -73.9358679198049 40.82615625584649, -73.93586506263696 40.82615524210044, -73.93586247965928 40.826153866507646, -73.93586025144228 40.82615217143614, -73.93585844432312 40.82615020735068, -73.93585711395933 40.82614803551586, -73.93585629940856 40.826145720789135, -73.93585602668227 40.82614333432417, -73.93585630400928 40.82614094816513, -73.93585712302178 40.826138634347075, -73.93585845757103 40.82613646399453, -73.93586026847431 40.826134501921395, -73.93586249995607 40.826132809330375, -73.9358650855819 40.826131436612165, -73.93586794469985 40.826130426045204, -73.93587099192825 40.82612980729839, -73.93587413359668 40.82612960013047, -73.93587727486249 40.82612981079221, -73.93588032089498 40.82613043292736, -73.93588317806208 40.82613144667303, -73.93588576103937 40.826132822265414, -73.93588798925633 40.82613451733638, -73.93588979637597 40.826136481421436, -73.9358911267406 40.82613865325589, -73.93589194129245 40.82614096798232, -73.93589221402 40.82614335444724, -73.93589193669429 40.82614574060633, -73.93589111768296 40.826148054424664, -73.93588978313456 40.82615022477759, -73.93588797223165 40.82615218685115, -73.93588574074995 40.82615387944268, -73.93588315512362 40.82615525216133, -73.93588029600484 40.826156262728645, -73.93587724877537 40.82615688147573, -73.9358741071056 40.82615708864375)))",0,MN,0,0,"Entrance ramp to Harlem River Drive at Adam Clayton Powell, Jr. Boulevard",0,Historic Street Lampposts (063),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.4228237539,78.3747447957
"MULTIPOLYGON (((-73.93574379029023 40.82608992017774, -73.93574064191488 40.8260897086079, -73.93573758995912 40.826089085565236, -73.93573472687052 40.82608807001165, -73.93573213915889 40.826086691711794, -73.9357299062091 40.826084993033135, -73.93572809554266 40.82608302534161, -73.93572676281794 40.826080849001485, -73.93572594709143 40.8260785297707, -73.93572567437451 40.826076138802904, -73.93572595171106 40.82607374724121, -73.93572677191706 40.82607142892221, -73.93572810884444 40.82606925407, -73.93572992330965 40.826067288398924, -73.93573215953778 40.826065592211, -73.93573474990816 40.826064216796865, -73.9357376149542 40.82606320443546, -73.93574066810888 40.82606258479491, -73.9357438168873 40.826062377634486, -73.93574696407678 40.82606258830308, -73.93575001603143 40.82606321134548, -73.93575287911924 40.826064226898666, -73.93575546683039 40.826065605198075, -73.93575769978018 40.82606730387629, -73.93575951044706 40.826069271567306, -73.93576084317262 40.826071447907104, -73.93576165890026 40.826073767137636, -73.93576193280309 40.82607615900648, -73.93576165428318 40.826078549667145, -73.93576083407832 40.82608086798637, -73.93575949715176 40.82608304283894, -73.935757682687 40.82608500851049, -73.93575544645888 40.82608670469887, -73.9357528560881 40.82608808011345, -73.93574999104116 40.82608909247526, -73.93574693788537 40.826089712116094, -73.93574379029023 40.82608992017774)))",0,MN,0,0,"Entrance ramp to Harlem River Drive at Adam Clayton Powell, Jr. Boulevard",0,Historic Street Lampposts (064),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.4853267517,78.6868440193
"MULTIPOLYGON (((-73.93555885628493 40.8263396279603, -73.93555572449307 40.82633941819572, -73.93555268793511 40.82633879875876, -73.93554983905982 40.82633778771108, -73.93554726437627 40.826336415717854, -73.93554504326872 40.82633472604729, -73.93554324088966 40.826332768263015, -73.9355419140828 40.82633060273006, -73.93554110309016 40.82632829520715, -73.93554083155296 40.82632591594612, -73.93554110770042 40.82632353609077, -73.93554192316276 40.82632122947698, -73.93554325416345 40.826319065429615, -73.93554506033306 40.826317109662334, -73.93554728471094 40.82631542247639, -73.93554986204781 40.82631405426314, -73.93555271287751 40.8263130464009, -73.93555575063172 40.8263124294581, -73.9355588828252 40.82631222319399, -73.93556201580128 40.826312432959156, -73.93556505235723 40.82631305329636, -73.93556790123176 40.82631406434365, -73.9355704759157 40.82631543543592, -73.93557269702325 40.826317125106065, -73.9355744994028 40.82631908288985, -73.9355758262105 40.82632124842242, -73.9355766372042 40.82632355594508, -73.93557690874185 40.82632593610652, -73.93557663259648 40.8263283150615, -73.93557581713532 40.82633062167551, -73.93557448613545 40.82633278572325, -73.93557267996623 40.82633474149102, -73.93557045558835 40.82633642867739, -73.9355678782502 40.8263377977916, -73.93556502741963 40.82633880565423, -73.93556198966517 40.82633942169677, -73.93555885628493 40.8263396279603)))",0,MN,0,0,"Entrance ramp to Harlem River Drive at Adam Clayton Powell, Jr. Boulevard",0,Historic Street Lampposts (065),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.3282723217,77.9037942769
"MULTIPOLYGON (((-73.93536454752231 40.82660629011505, -73.9353613979374 40.82660607943468, -73.93535834477606 40.82660545638139, -73.93535548048641 40.82660443991732, -73.93535289157796 40.826603060707924, -73.93535065743589 40.82660136112088, -73.9353488455821 40.82659939252242, -73.9353475116748 40.826597215276955, -73.93534669595606 40.826594895143145, -73.93534642206689 40.82659250237304, -73.93534670060562 40.82659010991261, -73.93534752083205 40.82658779069604, -73.9353488589686 40.82658561494856, -73.93535067464536 40.82658364838379, -73.93535291208688 40.826581951303595, -73.93535550367154 40.82658057499824, -73.93535836993198 40.82657956174651, -73.93536142429932 40.826578942116676, -73.93536457428968 40.82657873406685, -73.93536772387247 40.82657894564756, -73.9353707770327 40.82657956870063, -73.9353736413215 40.8265805851643, -73.93537623022951 40.8265819643733, -73.93537846437152 40.8265836639598, -73.93538027622581 40.82658563255781, -73.93538161013394 40.82658780980293, -73.93538242585383 40.826590129936456, -73.93538269974428 40.82659252270653, -73.93538242120685 40.82659491516701, -73.93538160098151 40.82659723438386, -73.93538026284581 40.826599410131664, -73.93537844716944 40.82660137669691, -73.93537620972796 40.82660307377763, -73.93537361814288 40.826604450083394, -73.9353707518816 40.82660546333552, -73.93536769751313 40.826606082965576, -73.93536454752231 40.82660629011505)))",0,MN,0,0,"Entrance ramp to Harlem River Drive at Adam Clayton Powell, Jr. Boulevard",0,Historic Street Lampposts (067),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.5008404114,78.7644060055
"MULTIPOLYGON (((-73.93550381267977 40.82666511551472, -73.93550067376083 40.82666490484418, -73.93549763126296 40.8266642836015, -73.9354947776344 40.82666327074888, -73.93549219819926 40.82666189695087, -73.93548997115924 40.82666020277351, -73.93548816640556 40.82665824138518, -73.93548683722655 40.82665607224848, -73.93548602386531 40.826653760221454, -73.9354857511485 40.82665137555681, -73.93548602848914 40.82664899119985, -73.93548684633264 40.82664668008545, -73.93548817971609 40.8266445124382, -73.93548998827055 40.8266425530712, -73.93549221859243 40.82664086138729, -73.93549480068754 40.82663949047654, -73.93549765627567 40.82663848081735, -73.93550069997343 40.82663786297887, -73.9355038392961 40.826637655819724, -73.93550697821378 40.82663786649021, -73.93551002071051 40.826638487732616, -73.93551287433824 40.826639500584896, -73.93551545377294 40.82664087438243, -73.93551768081296 40.82664256855929, -73.93551948556714 40.82664452994716, -73.93552081474694 40.826646699083554, -73.93552162810934 40.82664901111027, -73.93552190082738 40.826651395774846, -73.93552162348807 40.82665378013188, -73.93552080564564 40.82665609124656, -73.93551947226307 40.82665825889414, -73.935517663709 40.8266602182616, -73.93551543338711 40.826661909946004, -73.93551285129156 40.826663280857254, -73.93550999570262 40.82666429051679, -73.93550695200372 40.826664908355525, -73.93550381267977 40.82666511551472)))",0,MN,0,0,"Entrance ramp to Harlem River Drive at Adam Clayton Powell, Jr. Boulevard",0,Historic Street Lampposts (066),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.3897470162,78.2098322625
"MULTIPOLYGON (((-73.93527675853836 40.8267296970087, -73.93527360776245 40.826729486325355, -73.93527055222617 40.8267288623679, -73.93526768674798 40.826727845000505, -73.93526509665104 40.82672646578848, -73.935262862508 40.8267247652993, -73.93526104946882 40.82672279579834, -73.93525971437734 40.826720617650714, -73.93525889866102 40.82671829661587, -73.93525862477625 40.826715902044576, -73.93525890331952 40.82671350868393, -73.93525972355144 40.82671118856751, -73.93526106287965 40.82670901192132, -73.93526287974876 40.826707044458104, -73.9352651171975 40.82670534647913, -73.93526770997515 40.826703969276, -73.9352705774277 40.826702956027134, -73.93527363417334 40.82670233550045, -73.9352767853544 40.82670212835418, -73.9352799361291 40.82670233903747, -73.93528299166424 40.82670296299471, -73.93528585714247 40.82670397946119, -73.93528844723805 40.82670535957323, -73.93529068256659 40.82670706006259, -73.93529249442076 40.82670902956246, -73.93529382951309 40.826711207709664, -73.93529464523054 40.82671352874428, -73.93529491911747 40.826715922415, -73.9352946405746 40.82671831667622, -73.93529382034383 40.82672063679288, -73.93529248101645 40.82672281343947, -73.93529066533321 40.826724780903795, -73.93528842669897 40.82672647888261, -73.93528583392181 40.826727855185716, -73.93528296646755 40.826728869335476, -73.93527990972076 40.826729489862366, -73.93527675853836 40.8267296970087)))",0,MN,0,0,"Entrance ramp to Harlem River Drive at Adam Clayton Powell, Jr. Boulevard",0,Historic Street Lampposts (068),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.5156996935,78.8387301933
"MULTIPOLYGON (((-73.93562565799593 40.827294537167624, -73.93562252023149 40.82729432740153, -73.93561947770371 40.827293706162166, -73.9356166240463 40.827292693312636, -73.93561404458424 40.827291319517485, -73.93561181870471 40.82728962624383, -73.93561001393032 40.827287664857614, -73.93560868355016 40.82728549482135, -73.9356078713616 40.82728318369664, -73.93560759863787 40.82728079903251, -73.93560787597585 40.82727841557605, -73.9356086926374 40.827276104460324, -73.93561002721495 40.82727393681256, -73.93561183578298 40.827271977443864, -73.93561406493647 40.827270286657594, -73.93561664705437 40.82726891484375, -73.93561950266766 40.82726790518167, -73.93562254639221 40.827267288240535, -73.93562568455873 40.827267081077466, -73.93562882350649 40.82726729174456, -73.93563186484855 40.82726791208254, -73.9356347196906 40.82726892493236, -73.93563729915134 40.82727029962753, -73.93563952503088 40.8272719929007, -73.93564132980572 40.82727395428646, -73.93564265900211 40.8272761234212, -73.93564347237641 40.82727843544684, -73.93564374510231 40.82728081921039, -73.93564346776469 40.827283203567454, -73.93564264991967 40.827285513782236, -73.93564131652754 40.827287682331516, -73.93563950795995 40.82728964170068, -73.93563727880645 40.82729133248741, -73.935634696689 40.827292703401234, -73.9356318398894 40.82729371306305, -73.93562879734831 40.82729433090557, -73.93562565799593 40.827294537167624)))",0,MN,2037,23,Colonel Charles Young Triangle at West 153rd Street and Macomb's Place,1020370023,Historic Street Lampposts (061),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.386762638,78.1949597075
