Resource Name,County,National Register Date,National Register Number,Longitude,Latitude,Georeference
Peekskill Downtown Historic District,Westchester,05/06/2004,03NR05123,-73.9200788538,41.2908185046,POINT (-73.9200788538 41.2908185046)
Scarborough Historic District,Westchester,09/07/1984,90NR02457,-73.8554988584,41.1283521783,POINT (-73.8554988584 41.1283521783)
Gansevoort/East Steuben Streets Historic District,Steuben,09/30/1983,90NR02025,-77.3146851694,42.3339024863,POINT (-77.3146851694 42.3339024863)
Windsor Village Historic District,Broome,07/30/1980,90NR00091,-75.6422798667,42.0773203797,POINT (-75.6422798667 42.0773203797)
Westport Historic District,Essex,05/20/2021,20NR00112,-73.4386358673,44.1779716793,POINT (-73.4386358673 44.1779716793)
Point Salubrious Historic District,Jefferson,09/06/1990,90NR03001,-76.1553898099,44.0424829183,POINT (-76.1553898099 44.0424829183)
Clinton Avenue Historic District,Albany,09/01/1988,89NR00006,-73.7602559398,42.6602775509,POINT (-73.7602559398 42.6602775509)
Grahamsville Historic District,Sullivan,12/06/1979,90NR01049,-74.538967318,41.8467103972,POINT (-74.538967318 41.8467103972)
Fiddler's Green Historic District,Erie,09/14/2018,17NR00098,-78.6662127314,42.5099105706,POINT (-78.6662127314 42.5099105706)
Morris High School Historic District,Bronx,09/15/1983,90NR00057,-73.9034146121,40.8274725983,POINT (-73.9034146121 40.8274725983)
South Street Seaport Historic District,New York,12/12/1978,90NR00940,-74.0016680134,40.7073875956,POINT (-74.0016680134 40.7073875956)
Monroe Village Historic District,Orange,11/19/1998,98NR01380,-74.1851703179,41.324558223,POINT (-74.1851703179 41.324558223)
Chestertown Historic District,Warren,08/22/1977,90NR02691,-73.8014173444,43.651974903,POINT (-73.8014173444 43.651974903)
Lower East Side Historic District,New York,09/07/2000,00NR01620,-73.9891760311,40.7174404022,POINT (-73.9891760311 40.7174404022)
Montauk Association Historic District,Suffolk,10/22/1976,90NR01787,-71.9053417713,41.0435290862,POINT (-71.9053417713 41.0435290862)
Upper-Mill Street Historic District,Dutchess,11/26/1982,90NR00428,-73.9258237938,41.7050382768,POINT (-73.9258237938 41.7050382768)
"Sag Harbor Hills, Azurest, and Ninevah Subdivisions (SANS) Historic District",Suffolk,07/10/2019,18NR00103,-72.275199489,40.9975334236,POINT (-72.275199489 40.9975334236)
Arbor Hill Historic District,Albany,09/29/1984,90NR02805,-73.7521172842,42.6576803717,POINT (-73.7521172842 42.6576803717)
Palatine Bridge Historic District,Montgomery,09/06/2019,19NR00029,-74.5759788716,42.9126423157,POINT (-74.5759788716 42.9126423157)
Irvington Historic District,Westchester,01/15/2014,13NR06468,-73.8699603663,41.0393462749,POINT (-73.8699603663 41.0393462749)
Branch Historic District,Suffolk,09/11/1986,90NR01921,-73.183227623,40.8568022217,POINT (-73.183227623 40.8568022217)
Twilight Park Historic District,Greene,06/27/2007,06NR05695,-74.0877092837,42.1861949508,POINT (-74.0877092837 42.1861949508)
River Street Historic District,Rensselaer,06/03/1976,90NR00987,-73.6940697693,42.7304852217,POINT (-73.6940697693 42.7304852217)
Southampton Village Historic District,Suffolk,04/25/1988,90NR01920,-72.3959133102,40.8774412449,POINT (-72.3959133102 40.8774412449)
SoHo Cast-Iron Historic District (NHL),New York,06/02/1978,96NR00985,-74.0003670786,40.7230909504,POINT (-74.0003670786 40.7230909504)
Rockwell Mills Historic District,Chenango,08/30/2010,10NR06110,-75.3895793144,42.4482040696,POINT (-75.3895793144 42.4482040696)
De Witt Park Historic District,Tompkins,10/26/1971,90NR02250,-76.4981916025,42.4419344903,POINT (-76.4981916025 42.4419344903)
Prospect Park South Historic District,Kings,07/21/1983,90NR01291,-73.9667961327,40.646158764,POINT (-73.9667961327 40.646158764)
Southside Sportsmen's Club District,Suffolk,07/23/1973,90NR01869,-73.1501541084,40.7718431732,POINT (-73.1501541084 40.7718431732)
Ridgewood Fresh Pond Road-Myrtle Avenue Historic District,Queens,01/26/2022,21NR00067,-73.8991112947,40.7029740854,POINT (-73.8991112947 40.7029740854)
Stuyvesant Heights Historic District (Boundary Increase),Kings,11/15/1996,96NR01081,-73.9392957832,40.6807917172,POINT (-73.9392957832 40.6807917172)
Helen Hill Historic District,Essex,10/23/2015,15NR00003,-74.1259296517,44.3270188936,POINT (-74.1259296517 44.3270188936)
Point O'Woods Historic District,Suffolk,07/29/2021,21NR00014,-73.1298497629,40.6521280948,POINT (-73.1298497629 40.6521280948)
Amboy District No. 2 Schoolhouse,Oswego,12/01/2020,19NR00109,-75.9034017088,43.3697472624,POINT (-75.9034017088 43.3697472624)
Dresden District School No. 2,Washington,04/05/2019,18NR00094,-73.4785186189,43.648133583,POINT (-73.4785186189 43.648133583)
Little Falls Historic District,Herkimer,02/08/2012,11NR06250,-74.857899315,43.0452311439,POINT (-74.857899315 43.0452311439)
Wyandanch Club Historic District,Suffolk,08/03/1990,93NR00518,-73.2265305457,40.8514318995,POINT (-73.2265305457 40.8514318995)
SoHo Historic District,New York,06/29/1978,90NR00770,-74.0005539704,40.7230341982,POINT (-74.0005539704 40.7230341982)
Hunterfly Road Historic District,Kings,12/05/1972,90NR01343,-73.9260906258,40.6744651845,POINT (-73.9260906258 40.6744651845)
Forest Home Historic District,Tompkins,08/06/1998,92NR00356,-76.4697520492,42.4521388944,POINT (-76.4697520492 42.4521388944)
Menand Park Historic District,Albany,10/03/1985,90NR02836,-73.7237401431,42.6940521481,POINT (-73.7237401431 42.6940521481)
Central Troy Historic District,Rensselaer,08/13/1986,90NR00989,-73.6914949192,42.7285915606,POINT (-73.6914949192 42.7285915606)
Hunters Point Historic District,Queens,09/19/1973,90NR01589,-73.9464093398,40.7471677241,POINT (-73.9464093398 40.7471677241)
Sugar Hill Historic District,New York,04/11/2002,01NR01879,-73.9427542081,40.8272900706,POINT (-73.9427542081 40.8272900706)
Wolcott Square Historic District,Wayne,05/17/2001,00NR01687,-76.8157063454,43.22029072,POINT (-76.8157063454 43.22029072)
Sidney Historic District,Delaware,09/04/2013,13NR06446,-75.3951005856,42.3129931752,POINT (-75.3951005856 42.3129931752)
Park Avenue/State Street Historic District,Monroe,08/24/2015,15NR00033,-77.9361629646,43.2130711489,POINT (-77.9361629646 43.2130711489)
Beach Road Historic District,Suffolk,10/02/1986,90NR01915,-72.4198194274,40.8597974121,POINT (-72.4198194274 40.8597974121)
New Baltimore Hamlet Historic District,Greene,02/23/1996,96NR00928,-73.7879043828,42.4463064827,POINT (-73.7879043828 42.4463064827)
West Stockholm Historic District,St. Lawrence,11/20/1979,90NR02561,-74.9007153166,44.7133724356,POINT (-74.9007153166 44.7133724356)
District School No. 5,Steuben,03/21/2001,01NR01734,-77.1324313991,42.2235432879,POINT (-77.1324313991 42.2235432879)
Crooked Lake Outlet Historic District,Yates,01/19/1996,95NR00899,-77.0014496906,42.6647845811,POINT (-77.0014496906 42.6647845811)
Seneca-Onderdonk-Woodward Historic District,Queens,09/30/1983,90NR01606,-73.9042665348,40.7025791163,POINT (-73.9042665348 40.7025791163)
Church Park Historic District (Boundary Increase),Orange,09/15/2004,02NR05045,-74.3205196497,41.3977429778,POINT (-74.3205196497 41.3977429778)
New Berlin Historic District,Chenango,08/12/1982,90NR00164,-75.3319485352,42.6236711369,POINT (-75.3319485352 42.6236711369)
Johnson City Historic District,Broome,08/30/2011,11NR06234,-75.9541168249,42.114025214,POINT (-75.9541168249 42.114025214)
New Paltz Downtown Historic District,Ulster,07/24/2009,08NR05946,-74.0863052933,41.7481481551,POINT (-74.0863052933 41.7481481551)
Hankins District No. 1 Schoolhouse,Sullivan,02/04/2000,00NR01600,-75.0828874004,41.8161586376,POINT (-75.0828874004 41.8161586376)
Washington Park Historic District,Rensselaer,05/25/1973,90NR00986,-73.6924995339,42.7241563027,POINT (-73.6924995339 42.7241563027)
Albany Avenue Historic District,Rensselaer,11/21/1978,90NR01009,-73.6152970114,42.5175021037,POINT (-73.6152970114 42.5175021037)
Ligonier Point Historic District,Essex,01/02/2013,12NR06385,-73.3727519736,44.415252921,POINT (-73.3727519736 44.415252921)
Athens Lower Village Historic District,Greene,11/28/1980,90NR00555,-73.8110384682,42.2606007182,POINT (-73.8110384682 42.2606007182)
Glenville District No. 5 Schoolhouse,Schenectady,05/19/2014,13NR06506,-74.0789072546,42.939766071,POINT (-74.0789072546 42.939766071)
Brown's Race Historic District,Monroe,03/02/1989,90NR03133,-77.6157861838,43.1608854601,POINT (-77.6157861838 43.1608854601)
Stone Street Historic District,Dutchess,02/27/1987,90NR00319,-73.9484458053,41.588445301,POINT (-73.9484458053 41.588445301)
Market Street Historic District,Steuben,03/01/1974,90NR02017,-77.0544781311,42.1433818378,POINT (-77.0544781311 42.1433818378)
"Conkling, Roscoe House (Rutger-Steuben Historic District)",Oneida,05/15/1975,90NR02070,-75.2295695616,43.0960456912,POINT (-75.2295695616 43.0960456912)
Penn Yan Historic District,Yates,03/14/1985,90NR00014,-77.0542812025,42.6651497127,POINT (-77.0542812025 42.6651497127)
Hoosick Falls Historic District,Rensselaer,12/03/1980,90NR01007,-73.3513700082,42.9012451318,POINT (-73.3513700082 42.9012451318)
Callicoon Downtown Historic Historic District,Sullivan,06/21/2016,16NR00003,-75.0572168383,41.7664586012,POINT (-75.0572168383 41.7664586012)
Brockport West Side Historic District,Monroe,02/12/2021,20NR00104,-77.9419190087,43.2100710934,POINT (-77.9419190087 43.2100710934)
Washington Avenue Corridor Historic District,Albany,11/27/2019,19NR00074,-73.7671425631,42.6587200601,POINT (-73.7671425631 42.6587200601)
Fulton Ferry District,Kings,06/28/1974,90NR01288,-73.9929357142,40.7036303317,POINT (-73.9929357142 40.7036303317)
Harmony Mill Historic District,Albany,01/12/1978,90NR02825,-73.7068041125,42.7803706238,POINT (-73.7068041125 42.7803706238)
Fort Greene Historic District (Boundary Increase),Kings,09/07/1984,90NR01301,-73.9749620881,40.6875430489,POINT (-73.9749620881 40.6875430489)
Greenport Village Historic District,Suffolk,09/13/1984,90NR01922,-72.361232078,41.106651783,POINT (-72.361232078 41.106651783)
State and Eagle Streets Historic District,Livingston,03/01/1996,96NR00911,-77.8779711309,42.7253954169,POINT (-77.8779711309 42.7253954169)
Village of Greenwich Historic District,Washington,08/31/1995,92NR00424,-73.4993906026,43.091983374,POINT (-73.4993906026 43.091983374)
Bedford Village Historic District,Westchester,10/02/1973,90NR02426,-73.6410502957,41.2036256709,POINT (-73.6410502957 41.2036256709)
Shelter Island Heights Historic District,Suffolk,05/07/1993,91NR00163,-72.3564274738,41.0842563235,POINT (-72.3564274738 41.0842563235)
Vanderbilt Lane Historic District,Dutchess,09/02/1993,93NR00499,-73.9371148749,41.80277213,POINT (-73.9371148749 41.80277213)
Broadway Historic District (Boundary Increase),Saratoga,04/15/1983,90NR02602,-73.7782516015,43.0935293389,POINT (-73.7782516015 43.0935293389)
Lakeview Avenue Historic District,Chautauqua,03/13/2017,16NR00106,-79.2375719503,42.1109802438,POINT (-79.2375719503 42.1109802438)
Fort Plain Historic District,Montgomery,08/15/2012,12NR06342,-74.6273843736,42.9325576866,POINT (-74.6273843736 42.9325576866)
North Main Street Historic District--Southampton,Suffolk,10/02/1986,90NR01918,-72.390644108,40.89614643,POINT (-72.390644108 40.89614643)
United States Merchant Marine Academy Historic District,Nassau,08/29/2014,15NR00146,-73.762044879,40.8117440671,POINT (-73.762044879 40.8117440671)
Orient Historic District,Suffolk,05/21/1976,90NR01894,-72.3025666803,41.1392880471,POINT (-72.3025666803 41.1392880471)
Audubon Terrace Historic District,New York,05/30/1980,90NR00731,-73.9466338117,40.833578361,POINT (-73.9466338117 40.833578361)
Blydenburgh Park Historic District,Suffolk,08/11/1983,90NR01885,-73.2261344129,40.8438295697,POINT (-73.2261344129 40.8438295697)
Chautauqua Institution Historic District,Chautauqua,06/19/1973,90NR00107,-79.4671092058,42.2092422364,POINT (-79.4671092058 42.2092422364)
Montcalm Park Historic District,Oswego,05/25/2001,01NR01754,-76.5194612013,43.4597929707,POINT (-76.5194612013 43.4597929707)
The Bowery Historic District,New York,02/20/2013,11NR06248,-73.9938494715,40.720892816,POINT (-73.9938494715 40.720892816)
Ironville Historic District,Essex,12/27/1974,90NR00462,-73.5349125824,43.9214887391,POINT (-73.5349125824 43.9214887391)
Old Chappaqua Historic District,Westchester,07/15/1974,90NR02445,-73.7807255807,41.1722571216,POINT (-73.7807255807 41.1722571216)
South Worcester Historic District,Otsego,11/05/1992,91NR03367,-74.7549248492,42.5176843559,POINT (-74.7549248492 42.5176843559)
Hunterfly Road Historic District,Kings,03/22/2006,10NR06123,-73.9256358923,40.6743851046,POINT (-73.9256358923 40.6743851046)
Genesee Street Hill-Limestone Plaza Historic District,Onondaga,07/29/1982,90NR02129,-76.0093475932,43.0293590355,POINT (-76.0093475932 43.0293590355)
Broadway Historic District,Sullivan,01/30/2020,18NR00073,-74.6861383173,41.6549185979,POINT (-74.6861383173 41.6549185979)
Berkeley Square Historic District,Franklin,02/11/1988,90NR00508,-74.1317549828,44.3265111559,POINT (-74.1317549828 44.3265111559)
Railroad Terminal Historic District,Broome,03/20/1986,90NR00077,-75.907801472,42.104146975,POINT (-75.907801472 42.104146975)
Elmwood Historic District (West),Erie,12/04/2012,12NR06371,-78.87994045,42.9157655629,POINT (-78.87994045 42.9157655629)
Far Rockaway Beach Bungalow Historic District,Queens,07/17/2013,12NR06370,-73.7582831191,40.5941890521,POINT (-73.7582831191 40.5941890521)
Kingston Stockade Historic District,Ulster,06/13/1975,90NR01099,-74.0197563552,41.9339093638,POINT (-74.0197563552 41.9339093638)
Deveaux School Historic District,Niagara,06/05/1974,90NR01964,-79.0587394919,43.119387891,POINT (-79.0587394919 43.119387891)
Canandaigua Veterans Administration Hospital District,Ontario,03/27/2012,12NR06328,-77.2706862599,42.9028378684,POINT (-77.2706862599 42.9028378684)
Hurley Historic District,Ulster,10/15/1966,90NR01067,-74.0645070917,41.9262286656,POINT (-74.0645070917 41.9262286656)
Monument Circle Historic District,Wyoming,05/11/1992,92NR00346,-78.1306656752,42.7431333106,POINT (-78.1306656752 42.7431333106)
Penfield Road Historic District,Monroe,12/07/2005,05NR05481,-77.4717327626,43.1314956462,POINT (-77.4717327626 43.1314956462)
Taylor Center Methodist Episcopal Church and District #3 School,Cortland,07/30/2010,09NR06013,-75.9256744005,42.6166001458,POINT (-75.9256744005 42.6166001458)
Miller Army Air Field Historic District,Richmond,04/11/1980,90NR01020,-74.0948015143,40.5648768707,POINT (-74.0948015143 40.5648768707)
Riverside Drive-West 80th-81st Streets Historic District,New York,05/10/1984,90NR00705,-73.9813862228,40.7854895166,POINT (-73.9813862228 40.7854895166)
Boston Post Road Historic District,Westchester,10/29/1982,90NR02516,-73.7003912993,40.955380228,POINT (-73.7003912993 40.955380228)
Clermont Estates Historic District,Columbia,05/07/1979,90NR00221,-73.9092311236,42.1001948679,POINT (-73.9092311236 42.1001948679)
Hartwick Historic District,Otsego,08/20/2013,13NR06448,-75.0498039514,42.660585629,POINT (-75.0498039514 42.660585629)
Wallabout Historic District,Kings,04/27/2011,10NR06174,-73.9689470381,40.6945588996,POINT (-73.9689470381 40.6945588996)
Near Westside Historic District,Chemung,12/22/1983,90NR00145,-76.8161566017,42.0866157332,POINT (-76.8161566017 42.0866157332)
Andes Historic District,Delaware,06/28/1984,90NR00285,-74.7815558486,42.1899141038,POINT (-74.7815558486 42.1899141038)
West Meadow Beach Cottages Historic District,Suffolk,10/28/2004,03NR05091,-73.1456078004,40.9348328872,POINT (-73.1456078004 40.9348328872)
Maple Street Historic District,Steuben,12/06/1996,96NR00964,-77.2295373051,42.1099699493,POINT (-77.2295373051 42.1099699493)
Utica Parks and Parkway Historic District,Oneida,07/03/2008,08NR05839,-75.2311016716,43.0782919004,POINT (-75.2311016716 43.0782919004)
Lower Genesee Street Historic District,Oneida,10/29/1982,90NR02060,-75.2276548538,43.1042941548,POINT (-75.2276548538 43.1042941548)
Delavan Terrace Historic District,Westchester,09/15/1983,90NR02470,-73.8919025966,40.9452961487,POINT (-73.8919025966 40.9452961487)
New Concord Historic District,Columbia,01/19/2010,08NR05865,-73.5256128875,42.3939605379,POINT (-73.5256128875 42.3939605379)
Norton Village Historic District,Monroe,05/04/2010,09NR06030,-77.5661144681,43.1870363369,POINT (-77.5661144681 43.1870363369)
Stockade Historic District,Schenectady,04/03/1973,90NR02654,-73.9458129474,42.8179590016,POINT (-73.9458129474 42.8179590016)
Public Square Historic District,Jefferson,09/07/1984,90NR01155,-75.9094066428,43.9744941214,POINT (-75.9094066428 43.9744941214)
East End Historic District,Orange,09/12/1985,90NR02320,-74.0126858943,41.5021779558,POINT (-74.0126858943 41.5021779558)
Snyder Estate Natural Cement Historic District,Ulster,06/09/1992,92NR00352,-74.0942256178,41.8476818986,POINT (-74.0942256178 41.8476818986)
Main Street Historic District,Delaware,02/29/1988,90NR00281,-74.5620282158,42.2894673037,POINT (-74.5620282158 42.2894673037)
Egypt Lane Historic District,Suffolk,07/21/1988,90NR01936,-72.1769902184,40.9584676735,POINT (-72.1769902184 40.9584676735)
Dorrence Brooks Square Historic District,New York,08/08/2019,18NR00082,-73.9461775691,40.8189932391,POINT (-73.9461775691 40.8189932391)
East Marion Main Road Historic District,Suffolk,08/08/2019,19NR00025,-72.3373499817,41.1284785024,POINT (-72.3373499817 41.1284785024)
South Peterboro Street Residential Historic District,Madison,05/23/1986,90NR01436,-75.7522373603,43.0745275989,POINT (-75.7522373603 43.0745275989)
Common School District School 32,Delaware,03/27/2017,16NR00099,-75.2791420791,42.2058043278,POINT (-75.2791420791 42.2058043278)
Central Avenue Historic District,Queens,09/30/1983,90NR01595,-73.8895981547,40.7029284616,POINT (-73.8895981547 40.7029284616)
Chestnut Street Historic District,Ulster,09/19/1985,90NR01104,-73.9886775596,41.9239562573,POINT (-73.9886775596 41.9239562573)
Bay Crest Historic District,Suffolk,09/26/1985,90NR01904,-73.4174127052,40.9013564589,POINT (-73.4174127052 40.9013564589)
West Side Historic District,Saratoga,04/04/1994,93NR00473,-73.7906803639,43.0841578097,POINT (-73.7906803639 43.0841578097)
Potter Place Historic District,Monroe,08/18/2017,17NR00003,-77.4466948704,43.0966461157,POINT (-77.4466948704 43.0966461157)
Clinton Avenue Historic District,Ulster,02/05/1970,90NR01096,-74.0182063678,41.9348313042,POINT (-74.0182063678 41.9348313042)
Chinatown and Little Italy Historic District,New York,02/12/2010,09NR06033,-73.9969078236,40.7191515991,POINT (-73.9969078236 40.7191515991)
West 76th Street Historic District,New York,07/24/1980,94NR00525,-73.9756846597,40.7794664822,POINT (-73.9756846597 40.7794664822)
Southold Historic District,Suffolk,10/14/1997,96NR01062,-72.4331038899,41.0615239902,POINT (-72.4331038899 41.0615239902)
Clayton Historic District,Jefferson,09/12/1985,90NR01184,-76.0888798111,44.2416044893,POINT (-76.0888798111 44.2416044893)
Chemung District School No. 10,Chemung,05/21/2008,08NR05857,-76.715713777,42.028719491,POINT (-76.715713777 42.028719491)
Lower Main Street Historic District,Dutchess,01/07/1988,90NR00434,-73.9752602318,41.5077473979,POINT (-73.9752602318 41.5077473979)
Covert Historic District,Seneca,11/21/1980,90NR02206,-76.6836349059,42.5740089826,POINT (-76.6836349059 42.5740089826)
South Salina Street Downtown Historic District (boundary increase),Onondaga,05/07/2014,13NR06487,-76.1517832294,43.0464783846,POINT (-76.1517832294 43.0464783846)
Canajoharie Historic District,Montgomery,05/18/2015,14NR06580,-74.5728283371,42.9021671532,POINT (-74.5728283371 42.9021671532)
Rockland Road Bridge Historic District,Rockland,09/29/2011,10NR06187,-73.9188106599,41.0348859251,POINT (-73.9188106599 41.0348859251)
Horseheads 1855 Extension Historic District,Chemung,07/30/1980,90NR00147,-76.8215328552,42.1629244852,POINT (-76.8215328552 42.1629244852)
Sag Harbor Village District,Suffolk,07/20/1973,90NR01941,-72.2949326551,40.9972917487,POINT (-72.2949326551 40.9972917487)
Pound Ridge Historic District,Westchester,12/30/1985,90NR02458,-73.5747133645,41.2101680416,POINT (-73.5747133645 41.2101680416)
Parkside Subdivision (East) Historic District,Erie,10/17/1986,90NR01239,-78.8489683168,42.9369043319,POINT (-78.8489683168 42.9369043319)
Sunnyside Gardens Historic District,Queens,09/07/1984,90NR01583,-73.9165951871,40.7479333034,POINT (-73.9165951871 40.7479333034)
New York State Barge Canal Historic District,Albany,10/15/2014,14NR06559,-75.3063825082,43.099879627,POINT (-75.3063825082 43.099879627)
Library Park Historic District,St. Lawrence,11/04/1982,90NR02566,-75.4931173141,44.699425189,POINT (-75.4931173141 44.699425189)
Malone Downtown Commercial District,Franklin,03/03/2021,20NR00113,-74.2912355965,44.8497363349,POINT (-74.2912355965 44.8497363349)
Hillsdale Hamlet Historic District,Columbia,01/27/2010,09NR06026,-73.5222965258,42.1801920489,POINT (-73.5222965258 42.1801920489)
Allentown Historic District,Erie,04/21/1980,90NR01220,-78.8789778585,42.899996944,POINT (-78.8789778585 42.899996944)
Saratoga Spa State Park District,Saratoga,09/12/1985,90NR02846,-73.7981812579,43.0553918735,POINT (-73.7981812579 43.0553918735)
Three Squares Historic District,Warren,09/29/1984,90NR02732,-73.645490405,43.3099207733,POINT (-73.645490405 43.3099207733)
Central Avenue Historic District,Erie,11/12/2014,14NR06576,-78.6701915297,42.9016203083,POINT (-78.6701915297 42.9016203083)
Main Street Historic District,Steuben,04/26/1996,96NR00938,-77.23412601,42.1058846753,POINT (-77.23412601 42.1058846753)
Watkins Glen Commercial Historic District,Schuyler,01/04/2012,11NR06232,-76.8739684795,42.3812732638,POINT (-76.8739684795 42.3812732638)
South Otselic Historic District,Chenango,09/08/1983,90NR00155,-75.7819673705,42.6471469322,POINT (-75.7819673705 42.6471469322)
Stockade Historic District (Boundary Increase),Schenectady,09/07/1984,90NR02664,-73.9478972122,42.8156046798,POINT (-73.9478972122 42.8156046798)
Silver Lake Institute Historic District,Wyoming,09/19/1985,90NR02038,-78.021967916,42.6994591841,POINT (-78.021967916 42.6994591841)
Main St. - Albertson St. Historic District,Dutchess,09/02/1993,90NR02897,-73.9376854165,41.7898024874,POINT (-73.9376854165 41.7898024874)
Valley Falls Historic District,Rensselaer,11/09/2018,18NR00024,-73.5614595346,42.9020157426,POINT (-73.5614595346 42.9020157426)
Hudson River Historic District,Columbia,12/14/1990,92NR00302,-73.9242347801,41.975023584,POINT (-73.9242347801 41.975023584)
Cooper Avenue Row Historic District,Queens,09/30/1983,90NR01597,-73.8904738558,40.6980687386,POINT (-73.8904738558 40.6980687386)
Main Street Historic District (Boundary Increase),Livingston,03/21/1985,90NR01376,-77.8131678835,42.8019714983,POINT (-77.8131678835 42.8019714983)
District School No. 3 at Putnam Corners,Jefferson,09/06/1990,91NR00059,-76.2378239958,44.076330137,POINT (-76.2378239958 44.076330137)
Pulteney Square Historic District,Steuben,11/18/1999,99NR01550,-77.2225591892,42.4095185858,POINT (-77.2225591892 42.4095185858)
Armory Square Historic District,Onondaga,09/07/1984,90NR02123,-76.1546363722,43.0475987293,POINT (-76.1546363722 43.0475987293)
Sandy Creek Historic District,Oswego,11/15/1988,90NR02169,-76.0858839368,43.6440861995,POINT (-76.0858839368 43.6440861995)
Keeseville Historic District,Clinton,05/20/1983,90NR00208,-73.482235287,44.5045844722,POINT (-73.482235287 44.5045844722)
Olmstead Street Historic District,Albany,06/19/1973,90NR00013,-73.7026912999,42.7750329844,POINT (-73.7026912999 42.7750329844)
West Broadway Commercial Historic District,Oswego,12/01/2020,20NR00078,-76.4191763094,43.3158650148,POINT (-76.4191763094 43.3158650148)
Clymer District School No.5,Chautauqua,08/29/1994,94NR00677,-79.5756597445,42.0532673664,POINT (-79.5756597445 42.0532673664)
Frankfort Hill District #10 School,Herkimer,06/23/2011,11NR06211,-75.1848031837,43.03414083,POINT (-75.1848031837 43.03414083)
Clinton-Columbia Historic District,Chemung,06/01/2015,15NR00009,-76.8152216864,42.0924600702,POINT (-76.8152216864 42.0924600702)
Mount Morris Park Historic District (Boundary Increase),New York,05/24/1996,94NR00708,-73.9484310379,40.8054088735,POINT (-73.9484310379 40.8054088735)
St. Johnsville Historic District,Montgomery,04/05/2019,17NR00117,-74.678080042,42.9996810393,POINT (-74.678080042 42.9996810393)
Franklin Village Historic District,Delaware,09/07/1984,90NR00290,-75.1657004651,42.3408308096,POINT (-75.1657004651 42.3408308096)
Montour Falls Historic District,Schuyler,08/31/1978,90NR02205,-76.8496917039,42.3443693447,POINT (-76.8496917039 42.3443693447)
Forest-Norman Historic District,Queens,09/30/1983,90NR01601,-73.898714525,40.6996441341,POINT (-73.898714525 40.6996441341)
Cooperstown Historic District,Otsego,11/18/1980,90NR02190,-74.9264500328,42.7023671447,POINT (-74.9264500328 42.7023671447)
Lake George Battlefield Park Historic District,Warren,12/30/2011,11NR06215,-73.7058027496,43.4160321174,POINT (-73.7058027496 43.4160321174)
East Hill Historic District,Tompkins,08/14/1986,90NR02264,-76.4902773919,42.4403689527,POINT (-76.4902773919 42.4403689527)
Market Street Historic District (Boundary Increase),Steuben,10/06/2000,00NR01661,-77.0590683821,42.1444040284,POINT (-77.0590683821 42.1444040284)
Cole-Hasbrouck Farm Historic District,Ulster,11/10/1994,94NR00580,-74.1099362242,41.6715195461,POINT (-74.1099362242 41.6715195461)
Hawley-Green Street Historic District,Onondaga,05/02/1979,90NR02115,-76.1410064931,43.0539147043,POINT (-76.1410064931 43.0539147043)
District 10 School,Delaware,02/20/1998,98NR01310,-74.6752921637,42.1223895602,POINT (-74.6752921637 42.1223895602)
Riverhead Main Street Historic District,Suffolk,08/14/2012,11NR06291,-72.6607387068,40.9174956893,POINT (-72.6607387068 40.9174956893)
Sibley-Elmdorf Historic District,Monroe,09/01/2015,15NR00036,-77.6423978982,43.1393779529,POINT (-77.6423978982 43.1393779529)
Pantigo Road Historic District,Suffolk,07/21/1988,90NR01940,-72.1781006582,40.9667536216,POINT (-72.1781006582 40.9667536216)
Pulaski Village Historic District,Oswego,09/08/1983,90NR02164,-76.1278340559,43.5671936656,POINT (-76.1278340559 43.5671936656)
Clyde Downtown Historic District,Wayne,12/23/2019,19NR00067,-76.8707590119,43.0841992992,POINT (-76.8707590119 43.0841992992)
Broad Street-Water Street Historic District,Wayne,08/14/1973,90NR02283,-76.9946167147,43.0626746106,POINT (-76.9946167147 43.0626746106)
East Harlem Historic District,New York,07/10/2019,17NR00112,-73.9362208239,40.796336807,POINT (-73.9362208239 40.796336807)
Franklinville Park Square Historic District,Cattaraugus,09/22/1986,90NR00097,-78.457547863,42.3374164338,POINT (-78.457547863 42.3374164338)
Market Street Historic District,Wayne,12/08/1972,90NR02286,-77.22950461,43.0643609603,POINT (-77.22950461 43.0643609603)
Forest Heights Historic District,Chautauqua,09/18/2020,20NR00034,-79.2388222417,42.0899770294,POINT (-79.2388222417 42.0899770294)
Lake George Avenue Historic District,Essex,06/16/1989,90NR02939,-73.4287636339,43.8453783204,POINT (-73.4287636339 43.8453783204)
South Main Street Historic District,Ontario,12/31/1974,90NR01989,-76.9824192739,42.8586069047,POINT (-76.9824192739 42.8586069047)
East 73rd Street Historic District,New York,07/22/1982,90NR00788,-73.9609175844,40.7707819295,POINT (-73.9609175844 40.7707819295)
District School No. 19,Jefferson,10/18/1989,90NR01136,-76.0308665894,43.9247279448,POINT (-76.0308665894 43.9247279448)
Liberty Downtown Historic District,Sullivan,05/26/2006,05NR05525,-74.7460318504,41.8009395192,POINT (-74.7460318504 41.8009395192)
Turtle Bay Gardens Historic District,New York,07/21/1983,90NR00787,-73.9700634069,40.7543066741,POINT (-73.9700634069 40.7543066741)
LaGrange District School No. 3,Dutchess,05/28/2013,13NR06437,-73.8056809625,41.6739379056,POINT (-73.8056809625 41.6739379056)
Cold Spring Historic District,Putnam,11/23/1982,90NR02385,-73.9544785368,41.4196291172,POINT (-73.9544785368 41.4196291172)
